,gpt-3.5_centristisch,gpt-3.5_centrist_voor_lprob,gpt-3.5_centrist_tegen_lprob,gpt-3.5_rechts,gpt-3.5_right_voor_lprob,gpt-3.5_right_tegen_lprob,gpt-3.5_rightcons_vote,gpt-3.5_rightcons_voor_l_prob,gpt-3.5_rightcons_tegen_lprob
264,voor,-0.027291669,-13.008586,voor,-0.20939219,-12.9446125,voor,-0.20107323,-16.030313
265,tegen,-0.7250893,-13.498273,voor,-0.1125081,-11.885659,voor,-0.16477737,-15.823217
266,tegen,-6.750172,-13.825903,tegen,-2.6506968,-12.250028,tegen,-2.761118,-13.456577
267,voor,-0.14897466,-11.888898,voor,-0.4397998,-14.016811,tegen,-2.528714,-15.536077
268,voor,-0.11111654,-12.679762,tegen,-1.6701348,-12.26414,tegen,-4.064841,-13.125563
269,Ik stem voor.,-1.7622148,-8.9001255,tegen,-3.8350604,-12.357536,tegen,-2.9132483,-11.133633
270,tegen,-4.7083225,-15.207947,voor,-0.08112159,-15.372028,voor,-0.07127265,-15.604949
271,voor,-0.67480534,-14.150916,voor,-0.37909478,-13.647675,tegen,-1.043079,-14.979935
272,tegen,-3.144779,-13.551899,tegen,-1.7251226,-12.26469,tegen,-4.67957,-14.527587
273,tegen,-3.5955195,-14.074786,tegen,-2.5054762,-13.23806,tegen,-3.7145426,-15.5206585
274,voor,-0.063177265,-13.837107,tegen,-2.49533,-15.566503,tegen,-3.4957042,-16.124935
275,tegen,-0.9663805,-13.407626,tegen,-1.2335979,-15.475015,tegen,-4.1354947,-14.819663
276,tegen,-1.5966456,-14.042824,tegen,-2.2203448,-15.026253,tegen,-3.5774527,-15.355281
277,tegen,-10.118401,-15.761938,tegen,-5.3402553,-14.657992,tegen,-4.9505153,-14.818523
278,tegen,-2.1254895,-12.50056,tegen,-1.7623144,-10.321244,tegen,-2.7557535,-10.035743
279,voor,-0.011153222,-12.585095,tegen,-4.0967283,-15.337638,tegen,-6.6731663,-14.973845
280,tegen,-6.320757,-13.292974,tegen,-1.9646196,-12.067853,tegen,-1.0702616,-14.220431
281,voor,-0.10053229,-13.793596,voor,-0.5403138,-12.195993,tegen,-1.433189,-14.327656
282,voor,-0.049794074,-12.906919,tegen,-5.2998867,-16.43028,tegen,-5.6425824,-15.691659
283,tegen,-7.7482576,-15.571683,tegen,-4.0599694,-13.699921,tegen,-6.421825,-15.898945
284,voor,-0.22796607,-12.410791,tegen,-0.8860443,-13.344256,tegen,-2.6697974,-15.530603
285,voor,-0.06318342,-12.701255,tegen,-1.5021785,-12.658237,tegen,-7.237977,-16.730675
286,tegen,-5.609684,-13.640732,tegen,-1.7877855,-13.621455,tegen,-1.0919538,-13.513865
287,voor,-0.5447443,-13.363445,tegen,-3.0155845,-14.245795,tegen,-6.8791933,-16.803713
288,tegen,-2.6091106,-14.83974,tegen,-0.78058565,-14.914912,tegen,-1.861214,-13.778791
289,tegen,-5.585802,-13.95871,tegen,-3.6732476,-14.143006,tegen,-2.833157,-16.136898
290,voor,-0.029320419,-13.437747,tegen,-3.138236,-14.153327,tegen,-4.3543468,-15.68811
291,voor,-0.21942127,-16.448277,tegen,-1.0384533,-12.815314,tegen,-3.6295063,-15.415826
292,voor,-0.011905529,-13.505568,tegen,-1.9438673,-14.657306,tegen,-4.370995,-15.103722
293,tegen,-1.7149626,-15.215077,voor,-0.15752175,-15.666481,tegen,-3.451007,-14.185678
294,tegen,-4.3414083,-15.001004,tegen,-3.159584,-15.909664,tegen,-4.6904993,-15.106637
295,tegen,-5.324913,-15.03347,tegen,-4.048361,-13.889011,tegen,-4.1987777,-15.03809
296,voor,-0.09643174,-13.45215,voor,-0.6145417,-13.139849,tegen,-2.0303874,-15.319521
297,tegen,-2.6435544,-13.319338,tegen,-1.9087002,-13.818521,tegen,-3.8265026,-15.538592
298,voor,-0.2887148,-9.871842,tegen,-1.4325279,-11.350897,tegen,-2.3445873,-10.734228
299,tegen,-1.9055429,-11.656972,tegen,-6.584213,-15.639226,tegen,-6.5365486,-16.02495
300,tegen,-4.3260226,-14.061549,tegen,-6.692832,-16.030159,tegen,-4.9349957,-15.863672
301,voor,-0.66905916,-12.564988,tegen,-2.2769377,-14.684031,tegen,-3.8435159,-15.464262
302,voor,-0.2317912,-13.596353,voor,-0.10181435,-13.327158,voor,-0.5918905,-15.490364
303,voor,-0.008943081,-14.63052,voor,-0.054250944,-14.069027,tegen,-0.83181196,-14.29557
304,voor,-0.23295245,-13.657043,voor,-0.1730865,-13.265728,tegen,-0.9024083,-15.670971
305,voor,-0.044181257,-16.172335,tegen,-3.1997998,-15.511344,tegen,-7.5466566,-15.074796
306,tegen,-3.288263,-13.911194,tegen,-0.71054184,-13.609815,tegen,-0.8636086,-15.362845
307,voor,-0.3233319,-14.07972,voor,-0.61000043,-15.507919,tegen,-4.8396773,-17.107536
308,tegen,-1.6768917,-13.041769,voor,-0.16118187,-16.47885,voor,-0.6830097,-15.765612
309,voor,-0.04027796,-13.639737,voor,-0.45739374,-12.875851,tegen,-1.1773634,-12.06751
310,voor,-0.04388138,-13.868381,tegen,-5.088853,-16.129784,tegen,-8.379559,-16.405306
311,tegen,-1.7535836,-15.352848,tegen,-1.0851295,-14.745664,tegen,-1.9880378,-14.187366
312,voor,-0.21784748,-12.765566,tegen,-1.3136914,-14.341271,tegen,-4.9816456,-13.467701
313,tegen,-2.613118,-16.371582,voor,-0.6489497,-15.90208,tegen,-1.136296,-14.711944
314,Ik stem voor.,-4.6377764,-2.385848,tegen,-2.785678,-11.850959,tegen,-3.8670206,-12.52324
315,voor,-0.051339936,-9.835409,tegen,-1.3291295,-11.409038,tegen,-1.8395272,-10.643805
316,tegen,-6.121718,-14.47452,tegen,-2.0091422,-13.010376,tegen,-2.3348584,-13.362771
317,voor,-0.15464208,-9.981361,tegen,-5.2628875,-13.881094,tegen,-5.4042406,-13.943379
318,tegen,-0.82867706,-10.631341,tegen,-4.5001645,-15.161023,tegen,-6.2647476,-14.365791
319,tegen,-2.51776,-14.904525,voor,-0.47170725,-12.402577,voor,-0.3963985,-14.671829
320,tegen,-13.502063,-0.00015193255,tegen,-4.4544816,-14.762519,tegen,-4.68726,-13.710867
321,voor,-0.122572705,-12.429765,voor,-0.5526705,-16.062443,tegen,-1.8441942,-15.078821
322,tegen,-6.0898247,-14.053251,tegen,-2.641993,-14.507388,tegen,-2.35964,-13.759497
323,voor,-0.33812952,-8.292067,voor,-0.42438287,-8.579248,voor,-0.18469094,-9.620817
324,tegen,-3.947354,-13.576842,voor,-0.5072999,-11.953926,tegen,-3.9079823,-15.343605
325,tegen,-2.539116,-12.52253,tegen,-1.9344189,-12.455205,tegen,-1.6719625,-13.955387
326,Ik stem voor.,-1.7459297,-10.093378,tegen,-3.68142,-14.676999,tegen,-5.5606656,-15.373706
327,tegen,-9.279115,-12.97005,tegen,-5.8789525,-13.127109,tegen,-7.1784277,-14.884152
328,tegen,-6.425039,-14.075608,tegen,-1.4574698,-12.228542,tegen,-1.9001336,-14.311859
329,tegen,-1.0856187,-11.412308,voor,-0.5135788,-15.32914,tegen,-2.6489651,-14.241494
330,voor,-0.07972176,-12.035442,tegen,-7.1553783,-16.737806,tegen,-7.561073,-15.65605
331,tegen,-9.298043,-15.009931,tegen,-5.128331,-14.527564,tegen,-3.6983185,-15.064682
332,voor,-0.06667085,-13.719241,voor,-0.43309486,-15.7245035,tegen,-2.3592033,-15.633982
333,voor,-0.02593098,-13.202479,tegen,-1.3773121,-13.394222,tegen,-6.5507917,-16.874258
334,voor,-0.003576311,-13.829117,tegen,-4.6695232,-14.491629,tegen,-5.2989926,-14.767066
335,voor,-0.072974145,-13.188567,voor,-0.5413812,-13.300145,tegen,-2.5284922,-13.471846
336,tegen,-1.7835026,-12.1303425,voor,-0.64052135,-12.086537,voor,-0.09601552,-16.608978
337,tegen,-2.7598848,-13.223912,tegen,-2.6638932,-13.640814,tegen,-3.153316,-14.182075
338,tegen,-1.5576725,-9.710108,tegen,-2.5383224,-12.271603,tegen,-3.4828796,-11.836878
339,tegen,-4.6333437,-0.0831861,voor,-0.36603266,-12.578605,tegen,-0.9072681,-14.749685
340,voor,-0.45049375,-14.381202,voor,-0.37135193,-12.707021,tegen,-1.4005737,-11.751352
341,voor,-0.8124703,-8.623578,Ik ben tegen deze motie.,-1.4945995,-9.323567,tegen,-3.870668,-11.875518
342,voor,-0.013806035,-13.408658,voor,-0.529716,-12.762686,tegen,-8.97823,-16.621592
343,voor,-0.8176844,-9.553215,tegen,-3.1246986,-13.5108795,tegen,-2.8832762,-13.080484
344,voor,-0.31605622,-12.277675,tegen,-2.035744,-13.833052,tegen,-2.9894304,-14.396558
345,tegen,-1.3176605,-12.459142,tegen,-4.466977,-13.917399,tegen,-6.221527,-14.295351
346,tegen,-2.577814,-9.344683,tegen,-4.699983,-13.59703,tegen,-4.441355,-0.04389027
347,tegen,-5.0414243,-14.263567,tegen,-3.7808673,-14.045257,tegen,-5.8624763,-13.015694
348,voor,-0.1503169,-13.329255,voor,-0.6431465,-15.591925,tegen,-2.1459131,-15.207589
349,voor,-0.10326185,-13.2621765,tegen,-0.90679055,-14.02637,tegen,-1.2135729,-15.358205
350,tegen,-0.88910896,-13.286427,tegen,-0.92463344,-15.101067,tegen,-2.205734,-14.861839
351,voor,-0.0018209587,-14.644046,voor,-0.037482448,-12.917333,voor,-0.14980441,-11.207419
352,voor,-0.29183388,-11.960817,voor,-0.43236652,-12.776763,tegen,-3.3013957,-13.748966
353,voor,-0.56185395,-13.169255,tegen,-4.0611987,-14.434177,tegen,-5.5975337,-14.863964
354,tegen,-1.9179254,-13.720786,tegen,-1.0053618,-12.111719,tegen,-2.4257507,-14.343697
355,voor,-0.13140334,-13.20336,tegen,-2.7337234,-15.292739,tegen,-4.197431,-15.45038
356,tegen,-2.8685668,-13.781166,tegen,-1.2019839,-15.078455,tegen,-1.6573877,-14.37119
357,tegen,-4.5064883,-14.093226,tegen,-1.3974159,-14.641265,tegen,-0.8620879,-14.321412
358,tegen,-2.2886548,-12.51743,voor,-0.5577909,-11.981474,tegen,-2.2804313,-14.436162
359,tegen,-5.724164,-16.111118,tegen,-2.2504601,-12.809053,tegen,-3.8292205,-13.090571
360,voor,-0.6002751,-10.448242,tegen,-4.304388,-12.515421,tegen,-3.737574,-12.237304
361,tegen,-4.200899,-14.252354,tegen,-3.2778435,-14.823921,tegen,-6.618161,-15.954202
362,tegen,-3.8187923,-15.550875,tegen,-4.1238055,-15.251513,tegen,-7.578379,-17.091953
363,tegen,-2.6306634,-15.498721,tegen,-1.5609876,-15.2811985,tegen,-3.2867126,-15.241323
364,tegen,-3.2558618,-13.090286,tegen,-8.10882,-0.00047285634,tegen,-11.428612,-16.222227
365,tegen,-1.0791881,-14.058185,tegen,-2.24995,-15.3742075,tegen,-2.6379685,-15.214649
366,voor,-0.02695371,-13.311917,voor,-0.47790146,-13.1365185,tegen,-2.7796192,-15.433289
367,tegen,-0.83709395,-13.48557,tegen,-1.0228539,-14.890001,tegen,-2.4393554,-14.919304
368,voor,-0.13946243,-13.982417,tegen,-1.1023333,-14.512508,tegen,-4.381024,-15.717556
369,voor,-0.39290962,-12.854315,voor,-0.2589989,-12.716045,tegen,-4.5963836,-15.671549
370,voor,-0.47578394,-13.839489,tegen,-4.032988,-14.833833,tegen,-6.2128983,-14.991449
371,voor,-0.0049285814,-13.851795,voor,-0.56870043,-12.768921,tegen,-5.2778544,-15.648435
372,voor,-0.20479302,-12.689647,voor,-0.24182636,-11.612172,tegen,-2.008765,-14.015042
373,tegen,-7.4926243,-0.0015814013,tegen,-2.5505927,-13.530344,tegen,-2.67942,-12.436085
374,voor,-0.15726295,-16.530373,voor,-0.1135798,-15.915395,tegen,-3.0389597,-14.887718
375,voor,-0.15247475,-11.431127,tegen,-0.8399757,-13.437134,tegen,-1.6939129,-12.671913
376,voor,-0.004700088,-15.046333,tegen,-3.3817644,-15.471133,tegen,-5.089664,-15.913056
377,voor,-0.68259007,-15.40259,tegen,-0.7837368,-15.015186,tegen,-2.56188,-15.103373
378,voor,-0.6101218,-13.145278,tegen,-2.2574594,-14.70817,tegen,-5.590763,-16.078873
379,tegen,-6.2590313,-14.149157,voor,-0.28359678,-12.929381,voor,-0.33721262,-12.840104
380,tegen,-6.2545166,-14.9185295,tegen,-5.0714173,-14.88536,tegen,-6.38945,-16.942537
381,tegen,-1.8173995,-15.385253,tegen,-1.6262692,-15.6536455,tegen,-3.0528665,-14.719658
382,voor,-0.14859538,-14.016571,tegen,-4.6756864,-14.55662,tegen,-6.925681,-14.969457
383,voor,-0.6364653,-12.167759,voor,-0.42160577,-16.67275,tegen,-0.8079003,-16.021149
384,voor,-0.18413274,-13.377818,tegen,-1.5912299,-13.352031,tegen,-5.216636,-15.750966
385,voor,-0.3538921,-12.767463,tegen,-1.7342616,-12.184125,tegen,-4.3675733,-15.019617
386,voor,-0.06425674,-12.289642,tegen,-1.1337717,-12.971106,tegen,-3.5868824,-14.390227
387,voor,-0.12149814,-13.160578,tegen,-1.4283458,-12.501796,tegen,-3.577385,-14.825022
388,voor,-0.4732053,-14.760637,tegen,-0.77287775,-15.434657,tegen,-3.4693434,-15.270023
389,tegen,-2.3483062,-12.565251,tegen,-1.198053,-12.554661,tegen,-4.578688,-16.1634
390,voor,-0.07048606,-14.419836,tegen,-2.8072038,-14.517322,tegen,-4.912105,-15.476611
391,tegen,-2.0074892,-13.987397,tegen,-0.80123484,-15.134779,tegen,-1.7560999,-14.44416
392,tegen,-3.2786844,-15.458662,voor,-0.64527667,-15.339079,tegen,-1.879639,-15.251354
393,tegen,-4.6645503,-13.782077,tegen,-1.7995948,-13.847767,tegen,-2.936262,-14.205847
394,voor,-0.44551364,-11.8926935,tegen,-1.3449049,-12.980924,tegen,-2.7203047,-12.976894
395,voor,-0.016242452,-14.687203,voor,-0.68352276,-14.934883,tegen,-1.6804445,-14.48834
396,tegen,-2.4530401,-12.160287,tegen,-1.9949644,-14.323547,tegen,-3.0359185,-14.245139
397,tegen,-5.131339,-14.65405,tegen,-0.73632777,-14.97806,tegen,-1.9758435,-15.354141
398,tegen,-2.4477942,-14.525417,tegen,-0.77909684,-15.277704,tegen,-1.3041708,-14.562126
399,voor,-0.014878653,-13.901914,tegen,-3.2951596,-16.698055,tegen,-6.0328298,-17.081848
400,voor,-0.2588525,-12.527894,tegen,-1.202671,-12.262337,tegen,-1.8429695,-15.003391
401,tegen,-3.1627283,-12.456613,tegen,-2.369409,-15.065759,tegen,-4.4228024,-15.843871
402,voor,-0.016252894,-14.54575,voor,-0.15995923,-14.171994,tegen,-2.684315,-14.731033
403,voor,-0.7346435,-10.498259,tegen,-2.3643706,-12.386732,tegen,-1.9230211,-0.21100588
404,tegen,-3.3898187,-14.224566,tegen,-1.7930833,-13.772554,tegen,-2.9677918,-14.842011
405,tegen,-3.8766553,-13.824322,tegen,-1.088676,-13.835216,tegen,-1.5097486,-14.746815
406,tegen,-5.948651,-15.690588,tegen,-2.149015,-14.883971,tegen,-5.2059326,-15.112984
407,tegen,-4.474402,-15.135736,tegen,-2.9656734,-15.359474,tegen,-3.67397,-14.519246
408,tegen,-1.6968496,-12.664413,tegen,-1.9880884,-15.695763,tegen,-3.761019,-15.214352
409,voor,-0.0066150725,-14.907854,tegen,-0.88865227,-13.058761,tegen,-3.3648841,-14.830417
410,voor,-0.030744774,-12.01663,tegen,-1.5779994,-15.29459,tegen,-3.2405899,-15.485499
411,tegen,-3.4452922,-15.315038,voor,-0.42549083,-15.167703,tegen,-2.5602942,-14.791223
412,voor,-0.0049061584,-15.136541,tegen,-1.1224235,-12.508146,tegen,-4.230773,-15.071431
413,tegen,-3.0073805,-15.696923,tegen,-1.0485543,-12.520877,tegen,-3.8055205,-15.874439
414,voor,-0.04453477,-13.62044,voor,-0.23566541,-16.057026,tegen,-4.9973474,-15.575175
415,tegen,-3.608495,-12.15396,tegen,-1.9535528,-12.061629,tegen,-4.799816,-15.599237
416,voor,-0.38089928,-9.4037895,tegen,-2.0122573,-12.081525,voor,-0.21248922,-9.436934
417,tegen,-4.1567903,-13.36953,tegen,-2.7819612,-12.539509,tegen,-4.17849,-14.9066725
418,voor,-0.0038998195,-14.784717,voor,-0.6555061,-13.240129,tegen,-1.9125772,-15.806803
419,tegen,-5.222485,-14.502675,tegen,-0.8163277,-12.2822895,tegen,-1.2461082,-14.755063
420,voor,-0.28223777,-13.232542,voor,-0.28265324,-13.753089,tegen,-5.3609877,-16.681599
421,voor,-0.06346517,-13.519508,voor,-0.385231,-13.037531,voor,-0.54728657,-14.827793
422,tegen,-1.4255137,-12.768982,tegen,-0.93106425,-15.218256,tegen,-2.6393857,-15.003773
423,tegen,-2.7910285,-14.162026,voor,-0.6624284,-15.580242,voor,-0.62594414,-14.776672
424,voor,-0.3786315,-13.253939,tegen,-0.75605565,-11.891029,tegen,-4.5810113,-13.895019
425,voor,-0.07150407,-13.008706,tegen,-0.76134557,-14.913072,tegen,-2.311851,-14.9206915
426,voor,-0.30289283,-12.974016,tegen,-1.2042153,-15.2309675,tegen,-5.466617,-16.144356
427,voor,-0.52422875,-13.001743,voor,-0.06287943,-12.777443,tegen,-1.5974965,-11.800577
428,voor,-0.00056208856,-15.940627,tegen,-0.7488132,-15.978003,tegen,-2.7507465,-15.651288
429,voor,-0.087749004,-13.698147,voor,-0.25077617,-12.773848,tegen,-1.441391,-14.945765
430,voor,-0.20592098,-12.6535,voor,-0.29189515,-15.61227,voor,-0.22307649,-15.540723
431,voor,-0.68531984,-11.669748,tegen,-2.9581048,-14.925787,tegen,-6.389671,-15.661532
432,voor,-0.13430479,-13.571004,tegen,-2.1919494,-15.573549,tegen,-4.027951,-15.199077
433,voor,-0.3360143,-15.760783,tegen,-0.918305,-12.751763,tegen,-1.5944227,-13.664182
434,voor,-0.06578318,-12.239379,tegen,-2.2104762,-13.84334,tegen,-4.171845,-14.461493
435,voor,-0.012033097,-14.900515,tegen,-2.5771823,-16.11891,tegen,-4.4237967,-16.792374
436,voor,-0.06902019,-13.496821,tegen,-0.7423335,-13.928765,tegen,-3.0368736,-14.050143
437,voor,-0.5139966,-12.461269,tegen,-2.8294458,-14.782252,tegen,-6.777378,-15.1201725
438,tegen,-3.5965188,-13.626981,tegen,-1.4791213,-12.531442,tegen,-3.743811,-15.098982
439,voor,-0.0015386695,-16.387983,tegen,-1.8539339,-15.956796,tegen,-2.5045397,-14.69195
440,voor,-0.05786905,-12.607452,tegen,-2.1993215,-12.651627,tegen,-3.6106977,-14.904304
441,tegen,-4.8251133,-15.743341,tegen,-2.202539,-13.252139,tegen,-2.9302907,-15.267871
442,tegen,-11.842045,-15.236675,tegen,-6.213556,-14.522593,tegen,-6.698874,-13.877373
443,voor,-0.010988749,-13.575297,voor,-0.41764513,-15.439124,tegen,-4.270776,-15.205665
444,voor,-0.007996253,-12.960811,voor,-0.46992964,-14.948333,tegen,-5.1931167,-14.214157
445,tegen,-4.5657063,-14.073296,tegen,-3.2422314,-12.344839,tegen,-5.995128,-14.879724
446,tegen,-3.1341221,-13.790818,tegen,-1.8160952,-14.635494,tegen,-4.864939,-14.992213
447,tegen,-1.2878865,-16.482029,voor,-0.4123503,-13.006621,tegen,-3.718187,-13.77692
448,voor,-0.07147322,-12.442733,tegen,-1.4536934,-13.308893,tegen,-2.7748106,-15.507919
449,tegen,-0.8010744,-13.169614,tegen,-1.7040263,-12.144929,tegen,-3.4470847,-11.1821
450,voor,-0.25611225,-13.73733,tegen,-0.7882503,-15.762171,tegen,-3.5652668,-15.536529
451,voor,-0.012338699,-14.890295,tegen,-0.79396695,-13.1889925,tegen,-4.0496917,-13.676097
452,tegen,-3.175266,-13.209446,tegen,-4.3677926,-14.729795,tegen,-4.331137,-16.180729
453,tegen,-3.1609926,-14.424672,tegen,-1.3848614,-12.739674,tegen,-3.5926805,-14.665045
454,Ik stem voor.,-2.1975908,-8.82886,tegen,-1.720281,-10.422669,tegen,-3.4705338,-11.686933
455,voor,-0.09105531,-12.116327,voor,-0.43203133,-10.804949,tegen,-1.1453872,-9.885565
456,voor,-0.21000065,-12.725645,tegen,-3.2238045,-11.914827,tegen,-6.9800677,-16.05403
457,tegen,-3.5891354,-13.816474,tegen,-2.4514582,-14.710573,tegen,-3.8998804,-14.9922285
458,tegen,-1.0059056,-13.228211,tegen,-2.2751274,-13.252802,tegen,-3.6336312,-15.126692
459,tegen,-5.701011,-14.137419,tegen,-1.2314948,-13.580708,tegen,-1.6867824,-14.066982
460,tegen,-3.1948748,-14.337901,tegen,-3.3126109,-16.338776,tegen,-6.0902796,-16.416327
461,voor,-0.3925524,-13.6120825,tegen,-1.2542073,-13.196709,tegen,-3.631996,-14.025124
462,tegen,-4.045359,-15.716283,tegen,-3.0185752,-13.448892,tegen,-4.3196507,-14.567955
463,tegen,-4.8017077,-14.10967,tegen,-2.1323214,-14.22449,tegen,-3.1972299,-14.593911
464,voor,-0.015875638,-13.533559,tegen,-4.233184,-16.164766,tegen,-3.5595288,-15.010578
465,tegen,-2.2923589,-12.61056,tegen,-3.8260455,-12.806734,tegen,-6.8398695,-14.523021
466,voor,-0.17393856,-12.16898,tegen,-2.3008473,-15.268159,tegen,-4.1077447,-15.895099
467,tegen,-1.5799626,-12.527324,tegen,-1.7830675,-14.904417,tegen,-4.5132184,-14.704638
468,tegen,-2.2606885,-16.360723,voor,-0.44155684,-15.755819,tegen,-1.2891936,-14.523014
469,voor,-0.44363785,-13.744879,tegen,-1.3094335,-12.037524,tegen,-4.818948,-15.129743
470,tegen,-0.9278507,-12.763508,tegen,-1.6087494,-13.755657,tegen,-3.1797216,-14.604416
471,tegen,-2.137588,-13.971922,tegen,-0.9026314,-14.972204,tegen,-1.443466,-14.736519
472,voor,-0.017017297,-13.626184,tegen,-0.94901025,-13.276198,tegen,-1.6413414,-15.004689
473,tegen,-2.9969497,-12.00095,tegen,-5.0308924,-13.85637,tegen,-6.6215143,-15.133321
474,tegen,-1.431685,-13.186979,tegen,-2.303368,-12.882193,tegen,-2.674998,-14.807672
475,tegen,-3.073432,-14.510106,tegen,-0.85141253,-13.048236,tegen,-1.7764399,-14.853338
476,tegen,-4.22986,-14.018261,tegen,-2.6363158,-15.5476465,tegen,-2.970684,-15.212976
477,tegen,-7.3649683,-15.661542,tegen,-2.9016194,-14.975094,tegen,-3.327189,-13.962856
478,voor,-0.62112665,-12.945644,voor,-0.5773441,-13.24516,tegen,-4.7145076,-14.7953615
479,tegen,-4.8428087,-15.016614,tegen,-3.6026046,-13.181136,tegen,-9.06051,-14.881366
480,tegen,-3.077612,-14.032263,tegen,-3.276081,-13.39506,tegen,-3.5670679,-14.975586
481,voor,-0.08703005,-14.309811,tegen,-1.036639,-14.996911,tegen,-3.0295615,-15.389768
482,Ik onthoud mij van stemming.,-0.8380724,-9.150111,tegen,-6.390244,-13.171642,tegen,-4.324851,-0.49400046
483,tegen,-1.3788856,-13.70063,tegen,-1.6852576,-12.805451,tegen,-3.3781395,-14.102724
484,tegen,-4.990141,-13.859167,tegen,-0.97089267,-13.577094,tegen,-1.7525939,-13.280832
485,tegen,-1.718873,-12.826566,tegen,-1.1582983,-11.793354,tegen,-4.1090617,-15.358798
486,tegen,-3.9988706,-12.898714,tegen,-2.8565805,-12.007637,tegen,-3.559354,-12.656835
487,tegen,-2.6987283,-15.48407,tegen,-2.475415,-15.247626,tegen,-5.528454,-14.732691
488,voor,-0.7594659,-10.205553,tegen,-0.8191976,-9.377608,tegen,-3.456558,-11.966934
489,voor,-0.68861955,-0.99971956,tegen,-5.239052,-13.749832,tegen,-7.051047,-16.012285
490,tegen,-2.1451354,-13.119816,voor,-0.38542503,-11.709788,voor,-0.61946726,-15.218193
491,voor,-0.027258145,-14.047327,tegen,-1.6204085,-14.928563,tegen,-5.3772154,-15.054326
492,voor,-0.052593105,-13.998365,tegen,-0.76263326,-16.377684,tegen,-1.7803607,-15.522237
493,tegen,-3.8596044,-14.853226,tegen,-1.50805,-14.484693,tegen,-3.339314,-13.745147
494,voor,-0.020713437,-13.215271,tegen,-1.3487476,-11.113655,tegen,-3.066767,-12.646492
495,tegen,-2.0134919,-13.685887,tegen,-1.3724947,-15.051438,tegen,-4.000968,-14.665025
496,voor,-0.038535297,-12.186902,tegen,-4.9555235,-16.503494,tegen,-8.944078,-16.482153
497,voor,-0.20119148,-12.904918,voor,-0.5944492,-15.499564,tegen,-2.7683752,-14.978611
498,tegen,-0.7511199,-13.282574,tegen,-1.3058872,-12.957716,tegen,-1.6315364,-15.107222
499,tegen,-1.8974674,-13.806853,tegen,-2.14442,-14.339877,tegen,-5.836017,-17.7795
500,voor,-0.27946952,-12.977206,tegen,-3.1178923,-13.762475,tegen,-6.573171,-16.339
501,tegen,-6.043096,-15.04965,tegen,-3.7245312,-13.994297,tegen,-3.8777866,-13.596537
502,voor,-0.035152808,-12.593691,tegen,-2.332359,-15.385357,tegen,-5.1131525,-15.026956
503,voor,-0.037978254,-12.412953,tegen,-0.96196115,-12.48363,tegen,-3.1408699,-14.739707
504,tegen,-0.75108737,-12.87381,tegen,-2.2794938,-14.395959,tegen,-3.4817064,-15.2593
505,voor,-0.33280748,-12.005127,tegen,-2.0680614,-12.217867,tegen,-5.3004627,-15.9893055
506,tegen,-8.555855,-15.556221,tegen,-4.7062197,-14.295798,tegen,-3.473776,-15.397354
507,voor,-0.2518268,-13.211906,tegen,-2.8885405,-14.731091,tegen,-2.9764063,-14.445683
508,tegen,-3.7819538,-14.155411,tegen,-3.3579302,-13.607163,tegen,-3.2390177,-14.909657
509,voor,-0.64107114,-14.880415,tegen,-2.6113412,-12.754004,tegen,-6.5567145,-16.4797
510,voor,-0.39176813,-10.95555,tegen,-2.6064363,-0.094303615,tegen,-3.3098888,-10.963711
511,voor,-0.14297712,-13.400862,tegen,-2.2586946,-12.910153,tegen,-4.2967477,-14.436557
512,tegen,-2.7817576,-13.9127865,tegen,-2.7600102,-11.772156,tegen,-4.158513,-13.916142
513,tegen,-1.9965355,-14.215341,tegen,-1.244359,-13.791659,tegen,-1.9063753,-14.727656
