,id,category
1935,2023D09508,"[""Milieu en Natuur""]"
1936,2023D09683,"[""Economie & Financiën""]"
1937,2023D09685,"[""Buitenlands Beleid"", ""Economie & Financiën""]"
1938,2023D09393,"[""Economie & Financiën""]"
1939,2023D09233,"[""Economie & Financiën""]"
1940,2023D09224,"[""Veiligheid en Justitie""]"
1941,2023D09219,"[""Zorg en Gezondheid""]"
1942,2023D09215,"[""Zorg en Gezondheid""]"
1943,2023D09223,"[""Economie & Financiën""]"
1944,2023D09216,"[""Economie & Financiën""]"
1945,2023D08065,"[""Economie & Financiën""]"
1946,2023D09181,"[""Veiligheid en Justitie""]"
1947,2023D08062,"[""Economie & Financiën""]"
1948,2023D08948,"[""Economie & Financiën""]"
1949,2023D09169,"[""Zorg en Gezondheid""]"
1950,2023D08050,"[""Milieu en Natuur""]"
1951,2023D08051,"[""Milieu en Natuur""]"
1952,2023D08044,"[""Milieu en Natuur""]"
1953,2023D08040,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1954,2023D08041,"[""Milieu en Natuur""]"
1955,2023D08042,"[""Milieu en Natuur""]"
1956,2023D08039,"[""Economie & Financiën""]"
1957,2023D08038,"[""Buitenlands Beleid"", ""Milieu en Natuur""]"
1958,2023D08033,"[""Milieu en Natuur""]"
1959,2023D08034,"[""Milieu en Natuur""]"
1960,2023D08031,"[""Technologie""]"
1961,2023D08032,"[""Buitenlands Beleid""]"
1962,2023D08030,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1963,2023D08029,"[""Milieu en Natuur""]"
1964,2023D08028,"[""Milieu en Natuur""]"
1965,2023D08027,"[""Milieu en Natuur""]"
1966,2023D08023,"[""Milieu en Natuur""]"
1967,2023D08021,"[""Milieu en Natuur""]"
1968,2023D08020,"[""Economie & Financiën""]"
1969,2023D07799,"[""Zorg en Gezondheid""]"
1970,2023D07818,"[""Zorg en Gezondheid""]"
1971,2023D07858,"[""Zorg en Gezondheid""]"
1972,2023D07853,"[""Economie & Financiën""]"
1973,2023D07791,"[""Economie & Financiën""]"
1974,2023D07837,"[""Buitenlands Beleid""]"
1975,2023D07811,"[""Economie & Financiën""]"
1976,2023D07804,"[""Onderwijs, Cultuur en Wetenschap""]"
1977,2023D07792,"[""Economie & Financiën""]"
1978,2023D07790,"[""Economie & Financiën""]"
1979,2023D07764,"[""Economie & Financiën""]"
1980,2023D07766,"[""Economie & Financiën""]"
1981,2023D07762,"[""Economie & Financiën""]"
1982,2023D07781,"[""Economie & Financiën""]"
1983,2023D07761,"[""Economie & Financiën""]"
1984,2023D07657,"[""Veiligheid en Justitie"", ""Economie & Financiën""]"
1985,2023D07662,"[""Economie & Financiën""]"
1986,2023D07648,"[""Veiligheid en Justitie""]"
1987,2023D07653,"[""Veiligheid en Justitie""]"
1988,2023D07519,"[""Economie & Financiën""]"
1989,2023D07728,"[""Zorg en Gezondheid""]"
1990,2023D07521,"[""Economie & Financiën""]"
1991,2023D07663,"[""Economie & Financiën""]"
1992,2023D07511,"[""Zorg en Gezondheid""]"
1993,2023D07517,"[""Milieu en Natuur""]"
1994,2023D07512,"[""Zorg en Gezondheid""]"
1995,2023D07504,"[""Economie & Financiën""]"
1996,2023D07516,"[""Zorg en Gezondheid""]"
1997,2023D07513,"[""Economie & Financiën""]"
1998,2023D07733,"[""Zorg en Gezondheid""]"
1999,2023D07734,"[""Zorg en Gezondheid""]"
2000,2023D07737,"[""Zorg en Gezondheid""]"
2001,2023D07729,"[""Zorg en Gezondheid""]"
2002,2023D07730,"[""Zorg en Gezondheid""]"
2003,2023D06967,"[""Buitenlands Beleid""]"
2004,2023D07465,"[""Economie & Financiën""]"
2005,2023D07468,"[""Buitenlands Beleid""]"
2006,2023D07469,"[""Buitenlands Beleid""]"
2007,2023D07380,"[""Economie & Financiën"", ""Buitenlands Beleid""]"
2008,2023D07389,"[""Economie & Financiën""]"
2009,2023D07387,"[""Buitenlands Beleid""]"
2010,2023D07383,"[""Buitenlands Beleid""]"
2011,2023D07388,"[""Economie & Financiën""]"
2012,2023D06638,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2013,2023D06639,"[""Economie & Financiën""]"
2014,2023D06341,"[""Technologie""]"
2015,2023D06326,"[""Technologie"", ""Buitenlands Beleid""]"
2016,2023D06328,"[""Technologie""]"
2017,2023D06636,"[""Economie & Financiën""]"
2018,2023D06634,"[""Immigratie, Asiel en Integratie""]"
2019,2023D06632,"[""Economie & Financiën""]"
2020,2023D06629,"[""Economie & Financiën""]"
2021,2023D06630,"[""Economie & Financiën""]"
2022,2023D06626,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2023,2023D06628,"[""Economie & Financiën""]"
2024,2023D06631,"[""Economie & Financiën""]"
2025,2023D06624,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2026,2023D06095,"[""Economie & Financiën""]"
2027,2023D06093,"[""Economie & Financiën""]"
2028,2023D06281,"[""Onderwijs, Cultuur en Wetenschap""]"
2029,2023D06288,"[""Economie & Financiën""]"
2030,2023D06279,"[""Onderwijs, Cultuur en Wetenschap""]"
2031,2023D06289,"[""Onderwijs, Cultuur en Wetenschap""]"
2032,2023D06285,"[""Onderwijs, Cultuur en Wetenschap""]"
2033,2023D06282,"[""Onderwijs, Cultuur en Wetenschap""]"
2034,2023D06291,"[""Onderwijs, Cultuur en Wetenschap"", ""Economie & Financiën""]"
2035,2023D06280,"[""Onderwijs, Cultuur en Wetenschap""]"
2036,2023D06284,"[""Onderwijs, Cultuur en Wetenschap""]"
2037,2023D06106,"[""Economie & Financiën""]"
2038,2023D06101,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2039,2023D06099,"[""Economie & Financiën""]"
2040,2023D06100,"[""Economie & Financiën""]"
2041,2023D06097,"[""Economie & Financiën""]"
2042,2023D06092,"[""Economie & Financiën""]"
2043,2023D06091,"[""Economie & Financiën""]"
2044,2023D06089,"[""Economie & Financiën""]"
2045,2023D06088,"[""Economie & Financiën""]"
2046,2023D06000,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
2047,2023D05644,"[""Milieu en Natuur""]"
2048,2023D05998,"[""Economie & Financiën""]"
2049,2023D05112,"[""Immigratie, Asiel en Integratie""]"
2050,2023D05165,"[""Immigratie, Asiel en Integratie"", ""Buitenlands Beleid""]"
2051,2023D05158,"[""Buitenlands Beleid""]"
2052,2023D05319,"[""Verkeer en Vervoer""]"
2053,2023D05320,"[""Verkeer en Vervoer""]"
2054,2023D05322,"[""Verkeer en Vervoer"", ""Buitenlands Beleid""]"
2055,2023D05312,"[""Verkeer en Vervoer""]"
2056,2023D05313,"[""Verkeer en Vervoer""]"
2057,2023D05299,"[""Veiligheid en Justitie""]"
2058,2023D05316,"[""Milieu en Natuur""]"
2059,2023D05121,"[""Immigratie, Asiel en Integratie"", ""Buitenlands Beleid""]"
2060,2023D05122,"[""Immigratie, Asiel en Integratie""]"
2061,2023D05294,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
2062,2023D05094,"[""Technologie""]"
2063,2023D05115,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
2064,2023D05093,"[""Immigratie, Asiel en Integratie""]"
2065,2023D05108,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
2066,2023D05104,"[""Immigratie, Asiel en Integratie""]"
2067,2023D05107,"[""Buitenlands Beleid""]"
2068,2023D05103,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
2069,2023D05102,"[""Immigratie, Asiel en Integratie"", ""Buitenlands Beleid""]"
2070,2023D04878,"[""Milieu en Natuur""]"
2071,2023D04881,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2072,2023D04879,"[""Milieu en Natuur""]"
2073,2023D04876,"[""Milieu en Natuur""]"
2074,2023D04874,"[""Milieu en Natuur""]"
2075,2023D04872,"[""Milieu en Natuur""]"
2076,2023D04867,"[""Economie & Financiën""]"
2077,2023D04868,"[""Economie & Financiën""]"
2078,2023D05059,"[""Veiligheid en Justitie"", ""Buitenlands Beleid""]"
2079,2023D05058,"[""Buitenlands Beleid""]"
2080,2023D05056,"[""Economie & Financiën""]"
2081,2023D05049,"[""Immigratie, Asiel en Integratie""]"
2082,2023D05045,"[""Immigratie, Asiel en Integratie""]"
2083,2023D05046,"[""Buitenlands Beleid""]"
2084,2023D05043,"[""Buitenlands Beleid""]"
2085,2023D04838,"[""Zorg en Gezondheid""]"
2086,2023D04839,"[""Economie & Financiën""]"
2087,2023D04614,"[""Onderwijs, Cultuur en Wetenschap""]"
2088,2023D04134,"[""Economie & Financiën""]"
2089,2023D04135,"[""Economie & Financiën""]"
2090,2023D04137,"[""Economie & Financiën""]"
2091,2023D04136,"[""Economie & Financiën""]"
2092,2023D03614,"[""Onderwijs, Cultuur en Wetenschap""]"
2093,2023D03654,"[""Onderwijs, Cultuur en Wetenschap""]"
2094,2023D03803,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
2095,2023D03805,"[""Economie & Financiën""]"
2096,2023D03806,"[""Veiligheid en Justitie""]"
2097,2023D03802,"[""Buitenlands Beleid""]"
2098,2023D03801,"[""Zorg en Gezondheid""]"
2099,2023D03616,"[""Zorg en Gezondheid"", ""Onderwijs, Cultuur en Wetenschap""]"
2100,2023D03615,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
2101,2023D03620,"[""Onderwijs, Cultuur en Wetenschap""]"
2102,2023D03619,"[""Immigratie, Asiel en Integratie"", ""Onderwijs, Cultuur en Wetenschap""]"
2103,2023D02898,"[""Economie & Financiën""]"
2104,2023D02891,"[""Economie & Financiën""]"
2105,2023D03548,"[""Onderwijs, Cultuur en Wetenschap""]"
2106,2023D03546,"[""Onderwijs, Cultuur en Wetenschap""]"
2107,2023D03545,"[""Onderwijs, Cultuur en Wetenschap""]"
2108,2023D03547,"[""Onderwijs, Cultuur en Wetenschap""]"
2109,2023D03538,"[""Onderwijs, Cultuur en Wetenschap""]"
2110,2023D03305,"[""Veiligheid en Justitie""]"
2111,2023D03303,"[""Veiligheid en Justitie""]"
2112,2023D02815,"[""Economie & Financiën"", ""Technologie""]"
2113,2023D02585,"[""Economie & Financiën""]"
2114,2023D02861,"[""Milieu en Natuur""]"
2115,2023D02570,"[""Economie & Financiën""]"
2116,2023D02866,"[""Milieu en Natuur""]"
2117,2023D02855,"[""Verkeer en Vervoer"", ""Milieu en Natuur""]"
2118,2023D02564,"[""Economie & Financiën""]"
2119,2023D02864,"[""Milieu en Natuur""]"
2120,2023D02854,"[""Verkeer en Vervoer""]"
2121,2023D02863,"[""Veiligheid en Justitie""]"
2122,2023D02862,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2123,2023D02865,"[""Milieu en Natuur""]"
2124,2023D02839,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2125,2023D02842,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2126,2023D02841,"[""Economie & Financiën"", ""Technologie""]"
2127,2023D02840,"[""Economie & Financiën""]"
2128,2023D02847,"[""Economie & Financiën""]"
2129,2023D02846,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2130,2023D02813,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2131,2023D02814,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2132,2023D02816,"[""Technologie"", ""Economie & Financiën"", ""Milieu en Natuur""]"
2133,2023D02812,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2134,2023D02834,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2135,2023D02835,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2136,2023D02808,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2137,2023D02809,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2138,2023D02613,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2139,2023D02619,"[""Economie & Financiën""]"
2140,2023D02597,"[""Milieu en Natuur""]"
2141,2023D02623,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2142,2023D02620,"[""Veiligheid en Justitie""]"
2143,2023D02596,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2144,2023D02622,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2145,2023D02578,"[""Economie & Financiën""]"
2146,2023D02576,"[""Economie & Financiën""]"
2147,2023D02577,"[""Economie & Financiën""]"
2148,2023D02519,"[""Economie & Financiën""]"
2149,2023D02526,"[""Onderwijs, Cultuur en Wetenschap""]"
2150,2023D02525,"[""Buitenlands Beleid""]"
2151,2023D02345,"[""Veiligheid en Justitie""]"
2152,2023D02515,"[""Buitenlands Beleid""]"
2153,2023D02346,"[""Bestuur en Democratie""]"
2154,2023D02294,"[""Onderwijs, Cultuur en Wetenschap""]"
2155,2023D02295,"[""Onderwijs, Cultuur en Wetenschap""]"
2156,2023D00306,"[""Onderwijs, Cultuur en Wetenschap""]"
2157,2023D02031,"[""Milieu en Natuur""]"
2158,2023D02030,"[""Onderwijs, Cultuur en Wetenschap""]"
2159,2023D02291,"[""Onderwijs, Cultuur en Wetenschap"", ""Veiligheid en Justitie""]"
2160,2023D02292,"[""Onderwijs, Cultuur en Wetenschap""]"
2161,2023D02268,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2162,2023D02269,"[""Milieu en Natuur""]"
2163,2023D02265,"[""Milieu en Natuur"", ""Economie & Financiën"", ""Verkeer en Vervoer""]"
2164,2023D02280,"[""Milieu en Natuur"", ""Buitenlands Beleid""]"
2165,2023D02240,"[""Milieu en Natuur""]"
2166,2023D02252,"[""Milieu en Natuur""]"
2167,2023D02251,"[""Milieu en Natuur""]"
2168,2023D02242,"[""Milieu en Natuur""]"
2169,2023D01581,"[""Buitenlands Beleid""]"
2170,2023D01574,"[""Buitenlands Beleid""]"
2171,2023D01580,"[""Buitenlands Beleid""]"
2172,2023D01575,"[""Buitenlands Beleid""]"
2173,2023D01578,"[""Buitenlands Beleid""]"
2174,2023D01573,"[""Buitenlands Beleid""]"
2175,2023D01579,"[""Buitenlands Beleid""]"
2176,2023D01564,"[""Veiligheid en Justitie""]"
2177,2023D01563,"[""Veiligheid en Justitie""]"
2178,2023D01566,"[""Veiligheid en Justitie""]"
2179,2023D01545,"[""Verkeer en Vervoer""]"
2180,2023D01567,"[""Veiligheid en Justitie"", ""Zorg en Gezondheid""]"
2181,2023D01317,"[""Zorg en Gezondheid""]"
2182,2023D01204,"[""Veiligheid en Justitie""]"
2183,2023D01205,"[""Veiligheid en Justitie""]"
2184,2023D01318,"[""Zorg en Gezondheid""]"
2185,2023D01315,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
2186,2023D01314,"[""Veiligheid en Justitie""]"
2187,2023D01309,"[""Zorg en Gezondheid"", ""Veiligheid en Justitie""]"
2188,2023D01308,"[""Zorg en Gezondheid""]"
2189,2023D01313,"[""Veiligheid en Justitie""]"
2190,2023D01311,"[""Zorg en Gezondheid""]"
2191,2022D56545,"[""Immigratie, Asiel en Integratie""]"
2192,2022D56165,"[""Economie & Financiën""]"
2193,2022D56330,"[""Technologie""]"
2194,2022D56102,"[""Zorg en Gezondheid""]"
2195,2022D55851,"[""Economie & Financiën""]"
2196,2022D55972,"[""Milieu en Natuur"", ""Economie & Financiën"", ""Technologie""]"
2197,2022D56175,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2198,2022D56105,"[""Milieu en Natuur""]"
2199,2022D56132,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2200,2022D56004,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2201,2022D56552,"[""Veiligheid en Justitie""]"
2202,2022D56550,"[""Veiligheid en Justitie""]"
2203,2022D56548,"[""Veiligheid en Justitie""]"
2204,2022D56536,"[""Immigratie, Asiel en Integratie"", ""Buitenlands Beleid""]"
2205,2022D56543,"[""Veiligheid en Justitie""]"
2206,2022D56532,"[""Immigratie, Asiel en Integratie""]"
2207,2022D56533,"[""Immigratie, Asiel en Integratie""]"
2208,2022D56535,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
2209,2022D56541,"[""Immigratie, Asiel en Integratie"", ""Buitenlands Beleid""]"
2210,2022D56542,"[""Immigratie, Asiel en Integratie""]"
2211,2022D56546,"[""Veiligheid en Justitie""]"
2212,2022D56526,"[""Immigratie, Asiel en Integratie"", ""Buitenlands Beleid""]"
2213,2022D56522,"[""Veiligheid en Justitie""]"
2214,2022D56531,"[""Immigratie, Asiel en Integratie""]"
2215,2022D56524,"[""Immigratie, Asiel en Integratie""]"
2216,2022D56530,"[""Immigratie, Asiel en Integratie""]"
2217,2022D56528,"[""Immigratie, Asiel en Integratie""]"
2218,2022D56529,"[""Veiligheid en Justitie""]"
2219,2022D56501,"[""Buitenlands Beleid""]"
2220,2022D56515,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
2221,2022D56513,"[""Buitenlands Beleid""]"
2222,2022D56517,"[""Immigratie, Asiel en Integratie"", ""Buitenlands Beleid""]"
2223,2022D56516,"[""Immigratie, Asiel en Integratie""]"
2224,2022D56508,"[""Buitenlands Beleid""]"
2225,2022D56512,"[""Buitenlands Beleid""]"
2226,2022D56511,"[""Buitenlands Beleid""]"
2227,2022D56509,"[""Buitenlands Beleid""]"
2228,2022D56499,"[""Buitenlands Beleid""]"
2229,2022D56488,"[""Buitenlands Beleid""]"
2230,2022D56502,"[""Buitenlands Beleid""]"
2231,2022D56486,"[""Buitenlands Beleid""]"
2232,2022D56487,"[""Veiligheid en Justitie""]"
2233,2022D56485,"[""Veiligheid en Justitie""]"
2234,2022D56460,"[""Veiligheid en Justitie""]"
2235,2022D56441,"[""Buitenlands Beleid""]"
2236,2022D56483,"[""Buitenlands Beleid""]"
2237,2022D56151,"[""Milieu en Natuur""]"
2238,2022D56155,"[""Milieu en Natuur""]"
2239,2022D56213,"[""Buitenlands Beleid""]"
2240,2022D56435,"[""Zorg en Gezondheid""]"
2241,2022D56150,"[""Milieu en Natuur""]"
2242,2022D56134,"[""Milieu en Natuur""]"
2243,2022D56138,"[""Milieu en Natuur""]"
2244,2022D56145,"[""Milieu en Natuur""]"
2245,2022D56128,"[""Milieu en Natuur""]"
2246,2022D56131,"[""Milieu en Natuur""]"
2247,2022D56130,"[""Milieu en Natuur""]"
2248,2022D56044,"[""Verkeer en Vervoer""]"
2249,2022D55762,"[""Economie & Financiën""]"
2250,2022D56061,"[""Verkeer en Vervoer""]"
2251,2022D56040,"[""Economie & Financiën"", ""Verkeer en Vervoer""]"
2252,2022D56042,"[""Economie & Financiën""]"
2253,2022D56045,"[""Veiligheid en Justitie""]"
2254,2022D56016,"[""Milieu en Natuur""]"
2255,2022D55793,"[""Economie & Financiën""]"
2256,2022D55797,"[""Economie & Financiën""]"
2257,2022D56020,"[""Milieu en Natuur"", ""Veiligheid en Justitie""]"
2258,2022D55794,"[""Economie & Financiën"", ""Zorg en Gezondheid""]"
2259,2022D56024,"[""Economie & Financiën"", ""Verkeer en Vervoer""]"
2260,2022D56018,"[""Zorg en Gezondheid""]"
2261,2022D55911,"[""Economie & Financiën""]"
2262,2022D55790,"[""Economie & Financiën""]"
2263,2022D55789,"[""Economie & Financiën""]"
2264,2022D55914,"[""Economie & Financiën"", ""Zorg en Gezondheid""]"
2265,2022D55788,"[""Economie & Financiën""]"
2266,2022D55912,"[""Onderwijs, Cultuur en Wetenschap""]"
2267,2022D55908,"[""Economie & Financiën""]"
2268,2022D55775,"[""Zorg en Gezondheid""]"
2269,2022D55907,"[""Economie & Financiën""]"
2270,2022D55905,"[""Economie & Financiën""]"
2271,2022D55773,"[""Zorg en Gezondheid""]"
2272,2022D55770,"[""Economie & Financiën""]"
2273,2022D55771,"[""Zorg en Gezondheid""]"
2274,2022D55764,"[""Zorg en Gezondheid""]"
2275,2022D55761,"[""Economie & Financiën""]"
2276,2022D55759,"[""Economie & Financiën""]"
2277,2022D55639,"[""Milieu en Natuur""]"
2278,2022D55701,"[""Milieu en Natuur""]"
2279,2022D55714,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2280,2022D55658,"[""Milieu en Natuur""]"
2281,2022D55718,"[""Milieu en Natuur""]"
2282,2022D54653,"[""Economie & Financiën""]"
2283,2022D55418,"[""Buitenlands Beleid""]"
2284,2022D55713,"[""Milieu en Natuur""]"
2285,2022D55717,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2286,2022D55416,"[""Wetgeving en Regelgeving""]"
2287,2022D54649,"[""Economie & Financiën""]"
2288,2022D55706,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2289,2022D55705,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2290,2022D55709,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2291,2022D55693,"[""Milieu en Natuur"", ""Energie""]"
2292,2022D55692,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2293,2022D55698,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2294,2022D55695,"[""Milieu en Natuur"", ""Energie""]"
2295,2022D55694,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2296,2022D55697,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2297,2022D55682,"[""Milieu en Natuur""]"
2298,2022D55689,"[""Economie & Financiën""]"
2299,2022D55686,"[""Economie & Financiën"", ""Technologie""]"
2300,2022D55681,"[""Milieu en Natuur""]"
2301,2022D55690,"[""Milieu en Natuur""]"
2302,2022D55688,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2303,2022D55679,"[""Economie & Financiën""]"
2304,2022D55680,"[""Milieu en Natuur""]"
2305,2022D55673,"[""Economie & Financiën"", ""Buitenlands Beleid""]"
2306,2022D55655,"[""Economie & Financiën""]"
2307,2022D55669,"[""Economie & Financiën""]"
2308,2022D55656,"[""Milieu en Natuur""]"
2309,2022D55654,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2310,2022D55668,"[""Economie & Financiën""]"
2311,2022D55670,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2312,2022D55641,"[""Economie & Financiën""]"
2313,2022D55632,"[""Veiligheid en Justitie""]"
2314,2022D55666,"[""Milieu en Natuur""]"
2315,2022D55638,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2316,2022D55667,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2317,2022D55665,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2318,2022D55637,"[""Buitenlands Beleid""]"
2319,2022D55635,"[""Economie & Financiën""]"
2320,2022D55633,"[""Veiligheid en Justitie""]"
2321,2022D55630,"[""Technologie""]"
2322,2022D55628,"[""Economie & Financiën""]"
2323,2022D55662,"[""Economie & Financiën""]"
2324,2022D55620,"[""Economie & Financiën"", ""Zorg en Gezondheid""]"
2325,2022D55661,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2326,2022D55627,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2327,2022D55623,"[""Milieu en Natuur""]"
2328,2022D55626,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2329,2022D55622,"[""Milieu en Natuur"", ""Verkeer en Vervoer""]"
2330,2022D55618,"[""Milieu en Natuur""]"
2331,2022D55615,"[""Milieu en Natuur""]"
2332,2022D55611,"[""Economie & Financiën"", ""Buitenlands Beleid""]"
2333,2022D55616,"[""Milieu en Natuur""]"
2334,2022D55617,"[""Milieu en Natuur""]"
2335,2022D55609,"[""Milieu en Natuur""]"
2336,2022D55589,"[""Milieu en Natuur"", ""Economie & Financiën"", ""Buitenlands Beleid""]"
2337,2022D55608,"[""Milieu en Natuur""]"
2338,2022D55599,"[""Milieu en Natuur""]"
2339,2022D55598,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2340,2022D55585,"[""Economie & Financiën""]"
2341,2022D54288,"[""Economie & Financiën""]"
2342,2022D54614,"[""Veiligheid en Justitie""]"
2343,2022D54615,"[""Economie & Financiën""]"
2344,2022D54613,"[""Economie & Financiën""]"
2345,2022D54616,"[""Economie & Financiën""]"
2346,2022D54598,"[""Economie & Financiën""]"
2347,2022D54518,"[""Economie & Financiën""]"
2348,2022D54519,"[""Economie & Financiën""]"
2349,2022D54520,"[""Economie & Financiën""]"
2350,2022D54517,"[""Economie & Financiën""]"
2351,2022D54575,"[""Economie & Financiën""]"
2352,2022D54574,"[""Economie & Financiën""]"
2353,2022D54573,"[""Economie & Financiën""]"
2354,2022D54462,"[""Economie & Financiën""]"
2355,2022D54451,"[""Economie & Financiën""]"
2356,2022D54457,"[""Economie & Financiën""]"
2357,2022D54450,"[""Economie & Financiën""]"
2358,2022D54374,"[""Economie & Financiën""]"
2359,2022D54461,"[""Economie & Financiën""]"
2360,2022D54459,"[""Economie & Financiën""]"
2361,2022D54377,"[""Buitenlands Beleid""]"
2362,2022D54460,"[""Economie & Financiën""]"
2363,2022D54440,"[""Veiligheid en Justitie""]"
2364,2022D54376,"[""Onderwijs, Cultuur en Wetenschap""]"
2365,2022D54308,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
2366,2022D54379,"[""Economie & Financiën""]"
2367,2022D54448,"[""Economie & Financiën""]"
2368,2022D54378,"[""Economie & Financiën""]"
2369,2022D54305,"[""Economie & Financiën""]"
2370,2022D54426,"[""Economie & Financiën""]"
2371,2022D54296,"[""Zorg en Gezondheid""]"
2372,2022D54303,"[""Zorg en Gezondheid""]"
2373,2022D54302,"[""Zorg en Gezondheid""]"
2374,2022D54295,"[""Zorg en Gezondheid"", ""Economie & Financiën"", ""Verkeer en Vervoer""]"
2375,2022D54297,"[""Zorg en Gezondheid""]"
2376,2022D54301,"[""Onderwijs, Cultuur en Wetenschap""]"
2377,2022D54276,"[""Zorg en Gezondheid""]"
2378,2022D54275,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
2379,2022D54283,"[""Zorg en Gezondheid""]"
2380,2022D54273,"[""Economie & Financiën""]"
2381,2022D54264,"[""Immigratie, Asiel en Integratie""]"
2382,2022D54261,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
2383,2022D53932,"[""Economie & Financiën"", ""Technologie""]"
2384,2022D53960,"[""Technologie"", ""Economie & Financiën""]"
2385,2022D53918,"[""Buitenlands Beleid""]"
2386,2022D54210,"[""Economie & Financiën""]"
2387,2022D54211,"[""Technologie"", ""Economie & Financiën""]"
2388,2022D54205,"[""Milieu en Natuur""]"
2389,2022D54215,"[""Economie & Financiën""]"
2390,2022D54213,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2391,2022D54214,"[""Economie & Financiën""]"
2392,2022D54198,"[""Economie & Financiën""]"
2393,2022D54196,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2394,2022D54201,"[""Economie & Financiën""]"
2395,2022D54194,"[""Milieu en Natuur""]"
2396,2022D54197,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2397,2022D54193,"[""Economie & Financiën""]"
2398,2022D54195,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2399,2022D54199,"[""Economie & Financiën""]"
2400,2022D54172,"[""Economie & Financiën""]"
2401,2022D54167,"[""Buitenlands Beleid"", ""Economie & Financiën""]"
2402,2022D54173,"[""Economie & Financiën""]"
2403,2022D54174,"[""Economie & Financiën""]"
2404,2022D54157,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2405,2022D54152,"[""Economie & Financiën""]"
2406,2022D54164,"[""Economie & Financiën""]"
2407,2022D54159,"[""Economie & Financiën""]"
2408,2022D54160,"[""Economie & Financiën""]"
2409,2022D54165,"[""Economie & Financiën""]"
2410,2022D53961,"[""Economie & Financiën"", ""Technologie""]"
2411,2022D54144,"[""Zorg en Gezondheid""]"
2412,2022D53959,"[""Economie & Financiën"", ""Technologie""]"
2413,2022D53952,"[""Economie & Financiën""]"
2414,2022D53943,"[""Economie & Financiën"", ""Technologie"", ""Buitenlands Beleid""]"
2415,2022D53934,"[""Technologie""]"
