,id,gpt-3.5turbo_de PVV_vote,gpt-3.5turbo_de PVV_voor_lprob,gpt-3.5turbo_de PVV_tegen_lprob,gpt-3.5turbo_GroenLinks-PvdA_vote,gpt-3.5turbo_GroenLinks-PvdA_voor_lprob,gpt-3.5turbo_GroenLinks-PvdA_tegen_lprob,gpt-3.5turbo_de VVD_vote,gpt-3.5turbo_de VVD_voor_lprob,gpt-3.5turbo_de VVD_tegen_lprob,gpt-3.5turbo_het NSC_vote,gpt-3.5turbo_het NSC_voor_lprob,gpt-3.5turbo_het NSC_tegen_lprob,gpt-3.5turbo_D66_vote,gpt-3.5turbo_D66_voor_lprob,gpt-3.5turbo_D66_tegen_lprob,gpt-3.5turbo_de BBB_vote,gpt-3.5turbo_de BBB_voor_lprob,gpt-3.5turbo_de BBB_tegen_lprob,gpt-3.5turbo_het CDA_vote,gpt-3.5turbo_het CDA_voor_lprob,gpt-3.5turbo_het CDA_tegen_lprob,gpt-3.5turbo_de SP_vote,gpt-3.5turbo_de SP_voor_lprob,gpt-3.5turbo_de SP_tegen_lprob,gpt-3.5turbo_de ChristenUnie_vote,gpt-3.5turbo_de ChristenUnie_voor_lprob,gpt-3.5turbo_de ChristenUnie_tegen_lprob,gpt-3.5turbo_DENK_vote,gpt-3.5turbo_DENK_voor_lprob,gpt-3.5turbo_DENK_tegen_lprob,gpt-3.5turbo_PvdD_vote,gpt-3.5turbo_PvdD_voor_lprob,gpt-3.5turbo_PvdD_tegen_lprob,gpt-3.5turbo_SGP_vote,gpt-3.5turbo_SGP_voor_lprob,gpt-3.5turbo_SGP_tegen_lprob,gpt-3.5turbo_de FVD_vote,gpt-3.5turbo_de FVD_voor_lprob,gpt-3.5turbo_de FVD_tegen_lprob,gpt-3.5turbo_Volt_vote,gpt-3.5turbo_Volt_voor_lprob,gpt-3.5turbo_Volt_tegen_lprob,gpt-3.5turbo_JA21_vote,gpt-3.5turbo_JA21_voor_lprob,gpt-3.5turbo_JA21_tegen_lprob
44,2024D03477,tegen,-3.5627382,-0.034364462,voor,-0.36538884,-1.1972313,tegen,-2.709403,-0.080588326,tegen,-2.157109,-0.1255768,tegen,-0.8377786,-0.5752111,tegen,-1.5519706,-0.24299918,tegen,-1.9635388,-0.16323814,tegen,-1.2917446,-0.3267044,tegen,-3.264753,-0.043168753,tegen,-2.8486414,-0.06719497,voor,-0.3210429,-1.3036479,voor,-0.67655444,-0.73697543,tegen,-2.0051422,-0.14894097,tegen,-1.366721,-0.30132565,tegen,-0.8665531,-0.549033
45,2024D03472,voor,-0.4185217,-1.0950239,voor,-0.0048868237,-8.255625,voor,-0.0054647443,-5.879568,voor,-0.0018954371,-7.061765,voor,-0.0038181297,-7.659759,voor,-0.006757999,-7.0672345,voor,-0.007996014,-7.7095532,voor,-0.006790444,-5.265351,voor,-0.059725773,-2.9240084,voor,-0.006607849,-5.816489,voor,-0.00596068,-5.212229,voor,-0.0100658145,-5.1877146,voor,-0.027671847,-3.7640705,voor,-0.0011410499,-7.655104,voor,-0.0014167846,-7.889709
46,2024D03459,tegen,-2.7843962,-0.38347155,voor,-0.010623769,-5.568432,voor,-0.3103248,-1.4492599,voor,-0.03268359,-3.530101,voor,-0.34485865,-1.2467065,voor,-0.13565435,-2.2861938,voor,-0.31659812,-1.7801278,voor,-0.28500813,-2.0086963,voor,-0.12850037,-2.16297,tegen,-2.0558648,-0.23008591,voor,-0.2139008,-1.6545403,voor,-0.11046254,-2.3260539,voor,-0.20895904,-1.8988891,voor,-0.07027729,-3.1201315,voor,-0.015813923,-5.206362
47,2024D03465,voor,-0.37523907,-1.196635,voor,-0.0038251334,-6.4217043,voor,-0.099340215,-2.383001,voor,-0.006824894,-5.086823,voor,-0.018907769,-4.0950317,voor,-0.011910711,-4.7730155,voor,-0.025301319,-3.902222,voor,-0.03498315,-3.47024,voor,-0.05078034,-3.4407434,voor,-0.13070267,-2.1133268,voor,-0.036027472,-3.4248862,voor,-0.017623486,-4.1891246,voor,-0.11934654,-2.2880917,voor,-0.014002243,-4.378058,voor,-0.019372521,-4.057384
48,2024D03453,tegen,-6.952813,-0.029106924,tegen,-8.2819395,-0.011689457,tegen,-7.208619,-0.011059612,tegen,-9.694592,-0.00018995117,tegen,-9.221571,-0.0010223285,tegen,-7.148383,-0.0026481906,tegen,-10.016346,-0.00043698703,tegen,-11.287352,-0.0004481885,tegen,-9.166328,-0.0018311808,tegen,-8.702209,-0.0007192228,tegen,-9.766899,-0.0010107767,tegen,-6.988885,-0.0020362993,tegen,-6.2651343,-0.0077624307,tegen,-10.512116,-0.00021486107,tegen,-6.7499027,-0.0020064341
49,2024D03457,tegen,-1.32724,-0.31400114,voor,-0.004005861,-5.7889504,tegen,-0.8180686,-0.58473885,voor,-0.026935833,-3.6463435,voor,-0.029969972,-3.529781,voor,-0.097146474,-2.423532,voor,-0.030965127,-3.6381066,voor,-0.037073582,-3.3363748,voor,-0.0648734,-2.895089,voor,-0.09143756,-2.4502976,voor,-0.017408546,-4.072912,voor,-0.116577975,-2.2340038,voor,-0.5543966,-0.8672476,voor,-0.03415654,-3.4194143,voor,-0.02664638,-3.6804416
50,2024D03473,tegen,-1.767248,-0.18825904,voor,-0.060981546,-2.8717992,tegen,-2.3437343,-0.10267209,voor,-0.0063773603,-5.2048464,voor,-0.021758066,-3.9153833,voor,-0.0032478238,-5.8916297,voor,-0.2756482,-1.4454309,voor,-0.057001937,-2.947728,voor,-0.17858851,-1.8761383,voor,-0.056775246,-2.986354,voor,-0.06306669,-2.8517687,voor,-0.621545,-0.77111167,voor,-0.4403636,-1.0434616,voor,-0.0095627075,-4.92142,voor,-0.11389197,-2.2492948
51,2024D03469,tegen,-6.4795227,-0.001897702,tegen,-1.5196538,-0.25326207,tegen,-3.9304516,-0.04698098,voor,-0.26467422,-1.4695463,tegen,-1.6451752,-0.21561554,tegen,-1.0201459,-0.45108455,tegen,-3.2032602,-0.06957411,tegen,-3.1722584,-0.045118228,tegen,-2.1571922,-0.13944066,tegen,-3.7401714,-0.024736382,tegen,-2.6448975,-0.07840527,tegen,-1.2766927,-0.33205548,tegen,-2.4808044,-0.089387834,tegen,-2.901164,-0.06029617,tegen,-1.1403114,-0.3903705
52,2024D03458,tegen,-1.1170828,-0.41177586,voor,-0.0011847536,-7.574408,voor,-0.1632597,-1.9026663,voor,-0.001369523,-6.7641945,voor,-0.0016676846,-7.025782,voor,-0.008606894,-9.368232,voor,-0.0055118077,-6.1841826,voor,-0.20296073,-1.6974981,voor,-0.011451076,-5.030351,voor,-0.0029313453,-6.314895,voor,-0.0018313,-6.874602,voor,-0.0038180107,-6.082128,voor,-0.48133364,-0.9819592,voor,-0.0052406336,-5.3096952,voor,-0.005341905,-5.5299754
53,2024D03462,tegen,-3.9351692,-0.021247977,tegen,-1.1343839,-0.39934328,voor,-0.43867132,-1.1604998,voor,-0.11531588,-2.2285514,voor,-0.6279508,-0.76778996,tegen,-1.599379,-0.23099557,tegen,-1.6809537,-0.21734218,voor,-0.5875885,-0.8221733,voor,-0.35089236,-1.2822888,tegen,-4.27351,-0.014932684,tegen,-1.2472594,-0.34370446,tegen,-0.8237232,-0.5813831,tegen,-1.6470752,-0.22293049,voor,-0.014329915,-4.675028,tegen,-1.3206248,-0.31528804
54,2024D03454,tegen,-9.298852,-0.15275669,tegen,-10.796677,-0.016752632,tegen,-9.663687,-0.012372853,tegen,-9.427202,-0.0025040784,tegen,-12.991552,-0.0012589223,tegen,-11.852265,-0.0008729901,tegen,-9.76009,-0.080697864,tegen,-10.940004,-0.02701949,tegen,-9.283317,-0.005692946,tegen,-11.504388,-0.0011735595,tegen,-13.882619,-0.00082142255,tegen,-8.009588,-0.0007593614,tegen,-8.064377,-0.013250108,tegen,-13.171843,-0.00023619852,tegen,-8.51947,-0.000855955
55,2024D03466,tegen,-4.3413653,-0.073680244,voor,-0.23986235,-1.5673045,tegen,-2.3165321,-0.13252251,voor,-0.08767454,-2.552894,voor,-0.4863626,-0.9816476,voor,-0.592934,-0.8228229,voor,-0.17139806,-2.9103432,tegen,-1.7159679,-0.21485394,voor,-0.4368855,-1.0524174,voor,-0.45559725,-1.0366024,tegen,-0.7365528,-0.65678746,tegen,-3.0336487,-0.050505873,tegen,-1.4425478,-0.29130274,voor,-0.16633058,-1.8823149,voor,-0.08557228,-2.5919657
56,2024D03476,tegen,-2.9737484,-0.057311207,tegen,-1.3461493,-0.3260783,tegen,-3.152311,-0.07496242,tegen,-1.5643361,-0.2412159,tegen,-1.4978191,-0.259616,voor,-0.6883664,-0.70983934,tegen,-4.0317454,-0.021730082,tegen,-1.3169084,-0.3179937,tegen,-3.0396137,-0.20405772,tegen,-4.272825,-0.015176217,tegen,-1.1985533,-0.3622076,tegen,-1.5493025,-0.24652426,tegen,-2.1333663,-0.1332481,voor,-0.38389608,-1.1742575,tegen,-0.70832473,-0.6845477
57,2024D03452,voor,-0.020650266,-4.1123576,voor,-0.0016997026,-9.525583,voor,-0.0076160873,-7.112665,voor,-0.00068634463,-10.225582,voor,-0.001127479,-9.921482,voor,-0.0058390955,-9.061803,voor,-0.0063225245,-6.444919,voor,-0.004983863,-7.6995544,voor,-0.011212872,-5.8915057,voor,-0.010868596,-4.729695,voor,-0.0048889583,-5.8362756,voor,-0.004323068,-5.7105036,voor,-0.0014408308,-7.2429495,voor,-0.0007892596,-9.742655,voor,-0.00488267,-9.50778
58,2024D03451,voor,-0.007331048,-5.1622763,voor,-0.0003387999,-9.308234,voor,-0.002861701,-7.10722,voor,-0.00063035195,-12.851598,voor,-0.00051645556,-10.560982,voor,-0.0013288104,-7.8503737,voor,-0.0015673536,-7.716993,voor,-0.0024613834,-6.1841383,voor,-0.0015134313,-8.147729,voor,-0.0010013706,-8.118952,tegen,-0.90424854,-0.52881366,voor,-0.002777178,-6.471096,voor,-0.0005269381,-8.545905,voor,-0.0060574864,-11.274485,voor,-0.00050585007,-9.661316
59,2024D03282,tegen,-7.555977,-0.0009630311,tegen,-3.2102647,-0.042976934,tegen,-4.5000443,-0.0125700515,tegen,-1.628365,-0.22196624,tegen,-5.713926,-0.0038770314,tegen,-3.684011,-0.036037017,tegen,-6.659742,-0.0023038161,tegen,-6.617442,-0.0024920646,tegen,-4.0187516,-0.020220442,tegen,-5.7488084,-0.003536517,tegen,-6.4499984,-0.0023167727,tegen,-4.4112773,-0.013476661,tegen,-4.773181,-0.016875481,tegen,-1.9820764,-0.15189722,tegen,-1.9303157,-0.1582668
60,2024D02182,voor,-0.89171416,-0.9473267,voor,-0.0019412499,-11.227512,voor,-0.0057970094,-7.8872724,voor,-0.0009511217,-11.203607,voor,-0.0009101523,-10.50717,voor,-0.002666504,-9.361742,voor,-0.0073086843,-9.295853,voor,-0.0021142163,-8.361665,voor,-0.003624189,-7.8294125,voor,-0.00089776615,-9.835849,voor,-0.0027411582,-6.4120183,voor,-0.0036765598,-5.790416,voor,-0.012551683,-6.4048934,voor,-0.0017591944,-10.452428,voor,-0.00070218404,-8.645512
61,2024D03281,tegen,-3.4764838,-0.044173744,voor,-0.16842872,-2.0116045,tegen,-1.3420774,-0.35262692,voor,-0.42102066,-1.0810739,tegen,-1.0249369,-0.45942903,voor,-0.094494544,-2.6151206,tegen,-1.4583477,-0.594437,tegen,-1.0927615,-0.4301696,tegen,-1.0924795,-0.5760439,tegen,-1.0555085,-0.4411973,voor,-0.14822696,-2.0478585,tegen,-1.2979122,-0.33636054,tegen,-2.5824597,-0.13790062,voor,-0.056629606,-3.202353,tegen,-1.3226833,-0.3120174
62,2024D03175,voor,-0.16024312,-1.9484397,voor,-0.0040995353,-6.087666,voor,-0.08626102,-2.609399,voor,-0.0010934271,-6.9519143,voor,-0.0048252647,-6.175781,voor,-0.00858928,-4.964453,voor,-0.016889544,-4.3867264,voor,-0.011568685,-4.6845307,voor,-0.031954627,-3.7547157,voor,-0.003924757,-5.7465587,voor,-0.002763629,-5.9151707,voor,-0.04123155,-3.2362695,voor,-0.026458904,-3.668114,voor,-0.0035385364,-6.1141267,voor,-0.013083172,-4.397551
63,2024D03174,tegen,-5.6384645,-0.017229637,voor,-0.15118705,-1.984275,tegen,-2.6857123,-0.0844549,voor,-0.16037533,-1.9277799,voor,-0.5550857,-0.86125904,tegen,-1.1603723,-0.3891606,voor,-0.6474019,-0.7901231,tegen,-1.5787905,-0.24643119,tegen,-2.376154,-0.1025772,tegen,-1.6840602,-0.21092711,voor,-0.45934704,-1.0025179,tegen,-0.93915087,-0.5023833,tegen,-2.1364744,-0.16534974,voor,-0.04495949,-3.1549678,voor,-0.3167831,-1.3215972
64,2024D03151,tegen,-1.4746943,-0.26780036,voor,-0.0041352725,-5.913744,voor,-0.17612587,-1.8478845,voor,-0.0074002766,-5.032461,voor,-0.044128686,-3.1537707,voor,-0.06912743,-2.8512356,voor,-0.21758313,-1.6591096,voor,-0.14587918,-2.0191722,voor,-0.25769526,-1.5273161,voor,-0.009731299,-4.729889,voor,-0.041296296,-3.2475626,voor,-0.6295282,-0.7674486,tegen,-0.7142463,-0.679544,voor,-0.012301607,-4.829156,voor,-0.017415456,-4.1055655
65,2024D03279,voor,-0.5415375,-1.4789994,voor,-0.032687046,-10.074521,voor,-0.03577308,-3.7866218,voor,-0.00047642877,-8.890127,voor,-0.0015691416,-10.092917,voor,-0.0026038412,-8.123337,voor,-0.014327687,-6.284801,voor,-0.0008634612,-7.791799,voor,-0.0066460916,-5.9452715,voor,-0.0027715939,-6.2982464,voor,-0.02437776,-4.060858,voor,-0.011770174,-4.621166,voor,-0.014982355,-5.575342,voor,-0.00053134863,-9.728454,voor,-0.009039367,-8.339266
66,2024D03020,voor,-0.15978041,-2.004753,voor,-0.0047704456,-5.565346,voor,-0.041937236,-3.4518476,voor,-0.0012992846,-7.8845677,voor,-0.0024912376,-6.1709676,voor,-0.007460381,-5.341073,voor,-0.0060582017,-5.7375607,voor,-0.0015988911,-7.2035584,voor,-0.017207138,-4.1741247,voor,-0.032217365,-3.5515044,voor,-0.030249083,-3.5334992,voor,-0.011381426,-5.037646,voor,-0.13484745,-2.2444055,voor,-0.0016507796,-7.2443323,voor,-0.0028722733,-6.316128
67,2024D02733,voor,-0.16931969,-1.9656262,voor,-0.0012573763,-7.555157,voor,-0.045820888,-3.1380947,voor,-0.00044353955,-8.361451,voor,-0.004127792,-5.76319,voor,-0.002482435,-6.852298,voor,-0.01605091,-4.57733,voor,-0.013644354,-4.4510565,voor,-0.010471006,-5.2865005,voor,-0.00457775,-5.7541313,voor,-0.007828777,-4.900073,voor,-0.007999091,-5.2448688,voor,-0.022509221,-3.8888633,voor,-0.004597457,-10.197068,voor,-0.00092003524,-8.286693
68,2024D03158,tegen,-1.0104489,-0.881577,voor,-0.0058741635,-6.546285,voor,-0.03564551,-5.7420664,voor,-0.003937345,-5.922009,voor,-0.0111898845,-4.9386115,voor,-0.0125354305,-4.688227,voor,-0.056741342,-4.589811,voor,-0.01623436,-4.592576,voor,-0.08907459,-4.4896865,voor,-0.025744528,-3.8863516,voor,-0.007507718,-5.1085153,voor,-0.019632408,-4.05884,voor,-0.11226156,-3.303292,voor,-0.0051882206,-5.530817,voor,-0.00936278,-5.045814
69,2024D02851,voor,-0.17385,-1.9327459,voor,-0.00085287035,-10.962332,voor,-0.0039986153,-8.015885,voor,-0.0006141476,-9.688868,voor,-0.0007675792,-9.496875,voor,-0.015271662,-4.924415,voor,-0.0025213228,-9.448286,voor,-0.0019624168,-7.4371333,voor,-0.0024251216,-7.3937387,voor,-0.0026076448,-6.4403443,voor,-0.0008350008,-8.182249,voor,-0.074363254,-2.6523051,voor,-0.0057353824,-6.1017838,voor,-0.0068104644,-11.41602,voor,-0.00033784626,-10.109741
70,2024D03108,tegen,-1.6011875,-0.32104558,voor,-0.04089633,-4.8487024,voor,-0.0688021,-4.4018993,voor,-0.0017181389,-6.5619636,voor,-0.054473255,-3.0368874,voor,-0.0027251097,-7.4962325,voor,-0.025442526,-3.8852868,voor,-0.013923838,-4.423588,voor,-0.24731733,-5.7413416,voor,-0.014759093,-4.394949,tegen,-1.9195826,-0.16733193,voor,-0.007299564,-5.3573475,voor,-0.27402213,-1.8630857,voor,-0.004316061,-6.672403,voor,-0.10044615,-2.4909472
71,2024D03118,voor,-0.038733825,-3.621566,voor,-0.0011791547,-8.661598,voor,-0.0020530738,-7.838708,voor,-0.0005594661,-12.371129,voor,-0.0025982459,-7.283196,voor,-0.0014501138,-8.924542,voor,-0.0016618473,-7.9626603,voor,-0.013940638,-4.417469,voor,-0.009386393,-7.550339,voor,-0.0009761215,-8.461651,voor,-0.0023938443,-7.2415714,voor,-0.0069795107,-7.8601747,voor,-0.0014597621,-7.6285806,voor,-0.0006597769,-8.303644,voor,-0.0029395483,-6.6309247
72,2024D03114,voor,-0.6790989,-1.7564476,voor,-0.029361732,-5.419958,voor,-0.27038434,-1.6804261,voor,-0.011367402,-5.1721187,voor,-0.019100182,-4.4954853,voor,-0.088637106,-2.6397197,voor,-0.049288444,-3.737786,voor,-0.1313951,-2.3153074,voor,-0.2840428,-1.621161,voor,-0.3008754,-1.3871868,tegen,-0.81814015,-0.5953618,voor,-0.14891447,-2.001013,voor,-0.022670882,-4.306902,voor,-0.084369,-2.866523,voor,-0.013662466,-4.3888664
73,2024D03109,voor,-0.04350481,-3.7921314,voor,-0.00058055413,-9.614457,voor,-0.0055934954,-8.213042,voor,-0.0026436753,-6.194277,voor,-0.0034565716,-9.274326,voor,-0.010998301,-8.572444,voor,-0.0016557788,-9.36618,voor,-0.0020392719,-8.757778,voor,-0.02550819,-4.1323676,voor,-0.001215356,-7.5260434,voor,-0.002115047,-6.405058,voor,-0.0048491037,-5.6629224,voor,-0.018335944,-4.145741,voor,-0.0042062593,-9.323421,voor,-0.0080080815,-9.844213
74,2024D03113,tegen,-4.5888333,-0.021742318,voor,-0.13193555,-2.129025,tegen,-1.8676707,-0.20090358,tegen,-0.75723976,-0.63743156,tegen,-1.2440093,-0.34486032,tegen,-3.3704317,-0.03682497,tegen,-1.6578155,-0.23921914,tegen,-2.0242267,-0.14631024,tegen,-1.71957,-0.20453441,tegen,-2.201087,-0.11966408,tegen,-1.132208,-0.39186683,tegen,-4.132867,-0.016658029,tegen,-3.6809242,-0.02628206,tegen,-1.3002543,-0.31966728,tegen,-1.9025693,-0.16281562
75,2024D03110,voor,-0.26434562,-1.6963887,voor,-0.0010562686,-9.086231,voor,-0.006789024,-5.6085024,voor,-0.00092682615,-7.1973248,voor,-0.0019019822,-6.461041,voor,-0.015549059,-8.946613,voor,-0.003776812,-6.596379,voor,-0.0037427214,-6.521622,voor,-0.013940064,-5.552346,voor,-0.00617976,-5.1667423,voor,-0.019254778,-4.231781,voor,-0.03485076,-3.4674852,voor,-0.008778716,-4.959342,voor,-0.0016281677,-6.633352,voor,-0.0025864814,-7.116148
76,2024D03040,voor,-0.7266557,-1.3117979,voor,-0.0016356665,-10.039704,voor,-0.063488334,-4.1167703,voor,-0.0006117635,-8.445533,voor,-0.0051017646,-5.452703,voor,-0.006985196,-5.9611497,voor,-0.009753727,-5.6971755,voor,-0.007021184,-5.079052,voor,-0.0033498898,-7.3799043,voor,-0.0023672052,-7.4821053,voor,-0.0020459364,-6.429649,voor,-0.051453732,-3.0702336,voor,-0.030413654,-3.940938,voor,-0.001460712,-7.3527827,voor,-0.0049754395,-6.964576
77,2024D03132,voor,-0.30296037,-1.3693132,voor,-0.024060342,-3.8119478,voor,-0.32061094,-1.3148203,voor,-0.011611,-4.489213,voor,-0.01444343,-4.3315897,voor,-0.098474726,-2.3794882,voor,-0.036974106,-3.3425982,voor,-0.09831387,-2.3978496,voor,-0.12339968,-2.233408,voor,-0.08439321,-2.529225,voor,-0.040544152,-3.276359,voor,-0.16734959,-1.8934562,voor,-0.1426393,-2.0659468,voor,-0.0052753803,-5.5277286,voor,-0.1432755,-2.0267785
78,2024D03032,voor,-0.41373745,-1.1464607,voor,-0.0022674205,-7.139066,voor,-0.21940364,-1.6562628,voor,-0.002315238,-7.8373446,voor,-0.004860973,-5.491208,voor,-0.014233797,-4.41862,voor,-0.017954895,-4.693942,voor,-0.0072723525,-5.5202403,voor,-0.054620568,-3.4334924,voor,-0.0055950377,-6.8893538,voor,-0.0035805877,-5.7716165,voor,-0.0963422,-2.4022026,voor,-0.25679412,-1.564005,voor,-0.0037585131,-6.7994013,voor,-0.010964113,-4.8374085
79,2024D03026,tegen,-2.021776,-0.22490095,voor,-0.008434906,-7.342503,voor,-0.08007955,-2.6943965,voor,-0.005558163,-5.2642727,voor,-0.026472835,-3.664046,voor,-0.025020808,-3.8081343,voor,-0.06770546,-2.8982089,voor,-0.021565821,-3.961557,voor,-0.052203722,-3.3198028,voor,-0.12486494,-2.176886,voor,-0.27253148,-1.4372616,voor,-0.31134927,-1.320146,tegen,-1.5119478,-0.28524986,voor,-0.0024053853,-6.9492664,voor,-0.015304183,-4.2275805
80,2024D03022,tegen,-3.936668,-0.032512248,voor,-0.0020058416,-6.766006,voor,-0.42762837,-1.1327981,voor,-0.007954031,-4.9568124,voor,-0.014035865,-4.3391623,voor,-0.020574821,-4.395827,voor,-0.055773024,-3.0773127,voor,-0.09856957,-2.3996103,voor,-0.20382655,-1.9032189,voor,-0.1430697,-2.0346751,voor,-0.09419535,-2.423627,voor,-0.36101207,-1.2207476,voor,-0.5456272,-0.90525967,voor,-0.013971205,-4.4777374,voor,-0.22160575,-1.6206193
81,2024D03024,tegen,-3.4089537,-0.03672684,voor,-0.05485611,-3.0054557,tegen,-2.684388,-0.071806565,voor,-0.09943777,-2.3621864,voor,-0.047425374,-3.0791445,voor,-0.11725248,-2.2293303,voor,-0.17186397,-1.914496,voor,-0.17176296,-1.8519921,voor,-0.5527591,-0.8878345,tegen,-0.8704641,-0.5449445,voor,-0.3815973,-1.1653383,tegen,-0.80972284,-0.59090036,tegen,-2.1568825,-0.12807016,voor,-0.10347598,-2.326941,voor,-0.3724573,-1.1700647
82,2024D03036,voor,-0.56915426,-0.89429426,voor,-0.00070432975,-10.604777,voor,-0.032967947,-4.7268023,voor,-0.00083762326,-10.75325,voor,-0.0011960632,-11.113104,voor,-0.001012684,-9.90822,voor,-0.002573756,-7.0512857,voor,-0.0016100779,-6.9099183,voor,-0.002369347,-8.124357,voor,-0.0015678303,-7.0461407,voor,-0.0004518838,-8.711905,voor,-0.013317752,-4.3739953,voor,-0.0057837353,-5.657019,voor,-0.0009357591,-7.352927,voor,-0.0010955691,-10.413932
83,2024D03033,voor,-0.24642253,-1.5500457,voor,-0.007131266,-6.569324,voor,-0.07584173,-2.7072217,voor,-0.005826653,-5.2620234,voor,-0.008756147,-5.0900264,voor,-0.013493827,-4.6656795,voor,-0.0077580535,-5.1768866,voor,-0.0038062572,-6.437522,voor,-0.014615776,-4.858364,voor,-0.017466871,-4.2284236,voor,-0.036563765,-3.3393612,voor,-0.07956135,-2.592556,tegen,-0.8891099,-0.5374597,voor,-0.0053554326,-6.3296256,voor,-0.02605805,-3.7096498
84,2024D03083,tegen,-1.2409104,-0.34671104,voor,-0.05527411,-2.9494867,voor,-0.27318195,-1.694582,voor,-0.12629329,-2.1560059,voor,-0.05731256,-2.935433,voor,-0.16144513,-1.9230971,voor,-0.20291373,-1.7051969,voor,-0.5502084,-0.8661569,tegen,-0.7683875,-0.6498477,voor,-0.38274005,-1.1933079,voor,-0.27637628,-1.4304328,tegen,-1.1051503,-0.40598115,tegen,-1.8513358,-0.17386462,voor,-0.15492718,-1.9825982,tegen,-0.82563514,-0.58117026
85,2024D03085,voor,-0.020442378,-5.780563,voor,-0.0014227338,-10.321451,voor,-0.021722266,-5.1167674,voor,-0.00023083435,-12.230568,voor,-0.00049619825,-9.039938,voor,-0.0034469457,-8.712067,voor,-0.01967087,-6.431025,voor,-0.0011211649,-8.67478,voor,-0.0076160873,-8.127426,voor,-0.00077853486,-9.598068,voor,-0.0014096397,-6.986908,voor,-0.0022619483,-9.641695,voor,-0.006428295,-6.331488,voor,-0.0011901067,-10.131378,voor,-0.0039707124,-6.419763
86,2024D03087,voor,-0.03063091,-3.5973232,voor,-0.0008506055,-10.670439,voor,-0.0036045825,-7.3339915,voor,-0.000665495,-8.925539,voor,-0.0012404677,-6.9395814,voor,-0.0029734224,-7.786188,voor,-0.0020013193,-10.368627,voor,-0.0024552033,-8.265331,voor,-0.001899125,-7.35519,voor,-0.0024912376,-9.897615,voor,-0.0016451918,-7.6061525,voor,-0.0027352094,-6.4154835,voor,-0.0077388855,-7.8904657,voor,-0.0013516645,-10.454347,voor,-0.0006218921,-10.002668
87,2024D03084,voor,-0.62983197,-0.7654254,voor,-0.00036989737,-9.269392,voor,-0.46570265,-0.9959227,voor,-0.00071147823,-8.258289,voor,-0.0023423503,-8.704712,voor,-0.0055562668,-8.809109,voor,-0.008341164,-8.327305,voor,-0.001129975,-7.9606447,voor,-0.0031911435,-6.076126,voor,-0.0014859393,-6.768059,voor,-0.0018398716,-7.0770483,voor,-0.0066849412,-5.2622333,voor,-0.0041239923,-6.7251534,voor,-0.0007033761,-8.222605,voor,-0.002476605,-6.068219
88,2024D03081,voor,-0.01957151,-5.078932,voor,-0.0023455615,-8.269399,voor,-0.028277999,-7.070989,voor,-0.00026538875,-11.232918,voor,-0.0016190036,-8.20858,voor,-0.0042520813,-8.695008,voor,-0.0038618317,-7.3675895,voor,-0.003256973,-8.813563,voor,-0.0045378734,-8.924873,voor,-0.008614927,-5.6640925,voor,-0.0018561732,-8.377918,voor,-0.0039536133,-7.735008,voor,-0.003421878,-7.2567635,voor,-0.0071277195,-12.615484,voor,-0.0023625635,-6.3381743
89,2024D03062,tegen,-1.3094769,-0.317564,voor,-0.0024430738,-6.815967,voor,-0.12936321,-2.2109272,voor,-0.012933846,-4.3982964,voor,-0.0079694055,-5.012362,voor,-0.078256905,-2.5933554,voor,-0.03493492,-3.535345,voor,-0.030486498,-3.5298915,voor,-0.017524041,-4.5094695,voor,-0.019087318,-4.074322,voor,-0.00583103,-5.202481,voor,-0.14911638,-1.9845542,voor,-0.16730542,-1.8959069,voor,-0.010164833,-4.7239213,voor,-0.02072815,-3.913848
90,2024D03079,tegen,-1.7257731,-0.2012103,voor,-0.010501326,-4.650165,tegen,-0.73065484,-0.66400445,voor,-0.021594057,-3.8724833,voor,-0.046521273,-3.1030855,voor,-0.22415434,-1.6354207,voor,-0.1772198,-1.8893646,voor,-0.2162134,-1.6584361,voor,-0.17335507,-1.8549614,voor,-0.076863565,-2.7278187,voor,-0.116903305,-2.2311306,voor,-0.10439023,-2.3330488,voor,-0.394406,-1.1608168,voor,-0.011920961,-4.5032196,voor,-0.045169275,-3.1536021
91,2024D03078,voor,-0.015022055,-4.3368607,voor,-0.0011848729,-9.864481,voor,-0.13028994,-2.116664,voor,-0.0010579374,-7.073108,voor,-0.0011539129,-9.006447,voor,-0.005950841,-6.4781322,voor,-0.004748622,-5.5754027,voor,-0.006714779,-5.1762705,voor,-0.034067832,-3.5821693,voor,-0.0008246337,-8.051431,voor,-0.0024857654,-6.1928754,voor,-0.03518722,-3.4051213,voor,-0.010373913,-4.6233444,voor,-0.002544751,-6.647204,voor,-0.002020117,-8.653053
92,2024D03073,tegen,-1.0285894,-0.47927675,voor,-0.0024013396,-7.861313,voor,-0.008548026,-5.2329345,voor,-0.0012392756,-7.399492,voor,-0.0009693452,-8.135372,voor,-0.0072420524,-6.1267242,voor,-0.0066858875,-6.179978,voor,-0.002367682,-7.9278016,voor,-0.009840257,-5.7201524,voor,-0.001726584,-7.048184,voor,-0.013703388,-4.343608,voor,-0.027785132,-3.639735,voor,-0.10909035,-2.455175,voor,-0.0067782537,-7.742027,voor,-0.005697454,-5.387533
