,id,PVV,GroenLinks-PvdA,VVD,NSC,D66,BBB,CDA,SP,ChristenUnie,DENK,PvdD,SGP,FVD,Volt,JA21,gpt-3.5turbo_vote,gpt-3.5turbo_voor_lprob,gpt-3.5turbo_tegen_lprob
166,2024D02648,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.00017648483,-8.807988
167,2024D02647,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.051467884,-2.9941921
168,2024D02654,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1,1.0,1,-1.0,1.0,1,1.0,voor,-0.3627497,-1.1902491
169,2024D02652,1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1.0,1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.0051897555,-5.2671833
170,2024D02653,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.14452541,-2.006136
171,2024D02655,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.016498573,-4.1655006
172,2024D02389,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.0945967,-2.4054983
173,2024D02392,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.07833781,-2.5867054
174,2024D02390,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,1,-1.0,1.0,-1,-1.0,tegen,-3.6507533,-0.02637496
175,2024D02214,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.025192402,-3.6956751
176,2024D02396,-1.0,1.0,1.0,1.0,1.0,-1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.00020675888,-8.82936
177,2024D02391,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.066855624,-2.7395737
178,2024D02209,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.010238814,-4.5934563
179,2024D02096,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.049780916,-3.0267172
180,2024D02098,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,-1.0,-1.0,-1,1.0,voor,-0.30745098,-1.3295305
181,2024D01578,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.0013172623,-6.650218
182,2024D01579,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.001744439,-6.36078
183,2024D01966,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,-1,1.0,voor,-0.035714075,-3.3513422
184,2024D01250,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.017433954,-4.058881
185,2024D01889,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.10959144,-2.265914
186,2024D01893,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.00672496,-5.0146194
187,2024D01900,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.001945057,-6.2542033
188,2024D01890,1.0,-1.0,1.0,1.0,1.0,1.0,-1,1.0,1,1.0,-1,1.0,1.0,1,1.0,voor,-0.020543754,-3.8965929
189,2024D01892,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,-1.0,1.0,1,1.0,voor,-0.090205066,-2.4509304
190,2024D01894,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,1.0,1,1.0,voor,-0.012071853,-4.4250226
191,2024D01898,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.009914629,-4.620327
192,2024D01891,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.005806144,-5.1585827
193,2024D01899,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.010714223,-4.542971
194,2024D01901,1.0,-1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,1.0,1,1.0,voor,-0.007954384,-4.940448
195,2024D01375,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,tegen,-6.1335807,-0.0026049104
196,2024D01509,1.0,1.0,-1.0,1.0,1.0,-1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.1518454,-1.9604774
197,2024D01506,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,-1.0,-1,-1.0,-1.0,1,-1.0,voor,-0.07335983,-2.6495965
198,2024D01504,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.0920128,-2.431868
199,2024D01503,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.39414626,-1.1218264
200,2024D01505,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.001679106,-6.396292
201,2024D01397,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1,-1.0,1,1.0,1.0,-1,1.0,voor,-0.67307293,-0.7139169
202,2024D01396,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,-1,1.0,voor,-0.03509319,-3.3674831
203,2024D01390,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.012095639,-4.422385
204,2024D01377,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.003364739,-5.713724
205,2024D01388,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.013382332,-4.321757
206,2024D01394,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.0010998495,-6.8337073
207,2024D01379,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.008018726,-4.8376255
208,2024D01376,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1,1.0,1,-1.0,-1.0,1,1.0,voor,-0.03823243,-3.2844558
209,2024D01399,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.022902763,-3.7886918
210,2024D01391,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.47000876,-0.98223674
211,2024D01378,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.017552968,-4.0549216
212,2024D01369,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.0037460483,-5.6112995
213,2024D01374,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,1,-1.0,-1,1.0,-1.0,1,1.0,voor,-0.06418809,-2.7782269
214,2024D01373,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0047072074,-5.367464
215,2024D01372,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.0007373235,-7.2594805
216,2024D01367,1.0,-1.0,1.0,1.0,1.0,1.0,1,1.0,1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.0064981743,-5.041939
217,2024D01371,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0022005711,-6.1305575
218,2024D01364,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0015180728,-6.5258484
219,2024D01317,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.23076807,-1.5800341
220,2024D01323,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.009356752,-4.6773753
221,2024D01329,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,1.0,1,-1.0,1,1.0,1.0,-1,1.0,voor,-0.35392076,-1.2105644
222,2024D01315,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.060639635,-2.8335164
223,2024D01361,1.0,-1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.012625835,-4.381112
224,2024D01363,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0021099325,-6.188891
225,2024D01327,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,-1.0,1.0,1,1.0,voor,-0.09061106,-2.4465604
226,2024D01322,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.019402336,-3.9548843
227,2024D01320,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.001950775,-6.245895
228,2024D01326,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.030017052,-3.5236123
229,2024D01308,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.06495507,-2.767214
230,2024D01311,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,-1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.036039785,-3.3423676
231,2024D01314,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.024938375,-3.7069566
232,2024D01293,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.021168252,-3.8670316
233,2024D01292,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,1,1.0,voor,-0.009290145,-4.685024
234,2024D01291,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.120279215,-2.1783009
235,2024D01500,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,,tegen,-1.6598431,-0.21111448
236,2024D01499,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,,voor,-0.024806388,-3.7106967
237,2024D01487,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,,voor,-0.013810975,-4.2903957
238,2024D01486,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,1,-1.0,-1,1.0,-1.0,-1,,tegen,-3.0720794,-0.04756997
239,2024D01485,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,-1.0,1,1.0,-1.0,1,,voor,-0.28746912,-1.3871777
240,2024D01489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,-1,-1.0,1.0,-1,,tegen,-6.600721,-0.0014298786
241,2024D01491,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,,voor,-0.014363874,-4.2518706
242,2024D01494,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1,1.0,-1,-1.0,-1.0,1,,voor,-0.0028112906,-5.885475
243,2024D01495,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,,tegen,-0.92052156,-0.5081566
244,2024D01493,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,-1,1.0,1,-1.0,1.0,1,,voor,-0.021571307,-3.8481133
245,2024D01496,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.0,-1,1.0,1,-1.0,-1.0,1,,voor,-0.6389539,-0.7505796
246,2024D01066,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.07557484,-2.6204052
247,2024D01062,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,-1.0,-1,1.0,-1.0,-1,1.0,voor,-0.08417198,-2.5175598
248,2024D01067,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.16601387,-1.8787328
249,2024D01063,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.4249677,-1.0609236
250,2024D01061,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.22444019,-1.6046778
251,2024D01189,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.027675673,-3.6029625
252,2024D00840,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,1.0,1,-1.0,1,-1.0,-1.0,1,,voor,-0.49399298,-0.9422619
253,2024D00890,-1.0,1.0,1.0,-1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.00993056,-4.6192865
254,2024D00820,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,,voor,-0.02025035,-3.912613
255,2023D51041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,,voor,-0.123669386,-2.151837
256,2023D51044,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,-1,-1.0,-1.0,1,,voor,-0.21096562,-1.6604323
257,2023D51053,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,-1,-1.0,-1,1.0,1.0,-1,,voor,-0.20212506,-1.6986613
258,2023D51058,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,,voor,-0.5113738,-0.9155906
259,2023D51059,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,-1.0,1,1.0,1.0,1,,voor,-0.0042440123,-5.553787
260,2023D51054,1.0,1.0,1.0,1.0,1.0,1.0,-1,1.0,1,1.0,-1,1.0,1.0,1,,voor,-0.44156832,-1.0304127
261,2023D51060,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,1.0,1,,voor,-0.0036935399,-5.606517
262,2023D51172,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,,voor,-0.0140415095,-4.2761455
263,2023D51166,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.057977285,-2.8777957
264,2023D51170,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,1.0,1.0,1,,voor,-0.0046086074,-5.386292
265,2023D51167,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,-1.0,-1,1.0,-1.0,-1,,voor,-0.017371638,-4.0639987
266,2023D51168,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,1,-1.0,-1,1.0,-1.0,-1,,tegen,-1.9016122,-0.16211976
267,2023D51165,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,-1,,voor,-0.0032254872,-5.7708626
268,2023D51171,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,,voor,-0.0037675397,-5.5886064
269,2023D51182,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,1.0,-1.0,-1,,voor,-0.0033731768,-5.7638083
270,2023D51205,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,,voor,-0.34263325,-1.2378206
271,2023D51199,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,,voor,-0.018293342,-4.0111065
272,2023D51180,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.044964273,-3.125111
273,2023D51176,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,,voor,-0.2608509,-1.4716167
274,2023D51164,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1,-1.0,-1,1.0,-1.0,1,,voor,-0.0044409167,-5.423409
275,2023D51198,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,1.0,1,,voor,-0.032530256,-3.442988
276,2023D51194,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.014983999,-4.211025
277,2023D51191,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,,tegen,-6.5098896,-0.0015773557
278,2023D51193,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,-1.0,-1,-1.0,-1.0,-1,,voor,-0.10036507,-2.3524213
279,2023D51190,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.028420633,-3.576053
280,2023D51196,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,,voor,-0.31625783,-1.3056034
281,2023D50610,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1,1.0,-1,1.0,-1.0,-1,,voor,-0.0049954825,-5.3293457
282,2023D50622,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.043109722,-3.1658514
283,2023D50617,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,-1,,voor,-0.2535095,-1.4968414
284,2023D50623,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1,1.0,-1,1.0,-1.0,-1,,voor,-0.09429798,-2.4086251
285,2023D50763,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,,voor,-0.004838315,-5.3446918
286,2023D50755,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,1,-1.0,1.0,-1,,tegen,-2.2072587,-0.116743565
287,2023D50761,-1.0,1.0,1.0,-1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.024921745,-3.7052462
288,2023D50757,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,,voor,-0.54627305,-0.8656166
289,2023D50756,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,,tegen,-5.3916235,-0.0046012495
290,2023D50764,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.0012719007,-6.6938167
291,2023D50750,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,,voor,-0.003790104,-5.585165
292,2023D50748,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.0012110684,-6.7571793
293,2023D50753,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,-1.0,1,-1.0,-1.0,1,,voor,-0.024168096,-3.7353382
294,2023D50406,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,,voor,-0.4089751,-1.0918441
295,2023D50413,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,,tegen,-1.7234578,-0.19672441
296,2023D50415,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,1.0,1,,voor,-0.01020589,-4.593839
297,2023D50412,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1,1.0,-1,-1.0,1.0,-1,,voor,-0.053389363,-2.960305
298,2023D50417,1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,,voor,-0.0018961522,-6.428765
299,2023D50414,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,,voor,-0.12072221,-2.174704
300,2023D50405,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,,voor,-0.3706037,-1.1724454
301,2023D50407,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,1.0,1,,voor,-0.12290146,-2.158298
302,2023D50410,1.0,1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1,1.0,1,1.0,1.0,1,,voor,-0.004547727,-5.407307
303,2023D50408,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1,1.0,1,1.0,-1.0,1,,voor,-0.0036776327,-5.6127343
304,2023D50409,1.0,1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,1.0,-1,1.0,1.0,1,,voor,-0.0050632143,-5.294343
305,2023D49235,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.012272874,-4.4078836
306,2023D49232,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.10328517,-2.3219512
307,2023D49233,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.00513995,-5.2754664
308,2023D49231,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.04468799,-3.1308544
309,2023D49405,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.004749796,-5.406361
310,2023D49406,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0006897979,-7.3044143
311,2023D49399,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.37981737,-1.1523165
312,2023D49197,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.08274645,-2.5346851
313,2023D49069,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,1.0,-1.0,-1,1.0,voor,-0.18050168,-1.801153
314,2023D49158,1.0,-1.0,1.0,1.0,,1.0,1,-1.0,1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.15586647,-1.9362468
315,2023D49159,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0056775343,-5.189365
316,2023D49200,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-1.015294,-0.45039833
317,2023D49177,1.0,1.0,1.0,1.0,-1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.050214663,-3.0177174
318,2023D49198,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.1522992,-1.9577992
319,2023D48994,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,1,-1.0,1,1.0,1.0,-1,1.0,tegen,-0.7176057,-0.6696092
320,2023D49001,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,tegen,-6.7443376,-0.0012212979
321,2023D48998,-1.0,1.0,1.0,1.0,1.0,-1.0,1,-1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.021628352,-3.845914
322,2023D49005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,1,-1.0,1.0,-1,-1.0,tegen,-1.9567232,-0.15253165
323,2023D49011,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.042993143,-3.1880698
324,2023D48997,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,1,-1.0,voor,-0.057068817,-2.892808
325,2023D49004,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.09492059,-2.4025264
326,2023D49010,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.11502466,-2.2204323
327,2023D49003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,-1,-1.0,-1.0,-1,-1.0,tegen,-4.889925,-0.007806658
328,2023D49009,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,tegen,-1.081691,-0.41434413
329,2023D49013,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1,1.0,1,-1.0,1,1.0,-1.0,-1,1.0,voor,-0.02847834,-3.5779626
330,2023D49000,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.01670024,-4.101867
331,2023D49002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,tegen,-3.2946067,-0.03797102
332,2023D49014,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.0073341257,-4.920462
333,2023D49015,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,1,-1.0,-1,-1.0,1.0,1,1.0,voor,-0.0014030872,-6.609475
334,2023D49016,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.004577396,-5.4480376
